,Unnamed: 0,IDcmpd,ID_zinc,ID_chemspider,smiles,chemical_name,common_name,formula,weight,origin,nature,family,sub_family,hydrophobicity_index,active_moeity,other_activities,active_or_inactive,refs,AUC_0t,AUC_tinf,Rareas,Kd,Ke,Kd_hld,Ke_hlt,MRT,Vd,Cl,Tmax,Cpmax,pk_method,PPD,PPD_method,internal_standard,effect_types,animal_models,animal_weights,administration_routes,Dose,ID_test_type,taxid_path,strains,active_inactivec,IC50micromol,IC50microgML,MEC,IC90,MIC,IC_totallysis,IC_pourc,pourcentage,ICpourc_positive,pourcentage_positive,EC50,LD50,ED50,GI50,survival_index,IC_surv,cell_type,host_cell,animal_model,nbr_animal,animal_weight,age,experimental_model,dose,administration_route,treatment_periode,evaluation_method,studied_parameters,positive_control,selectivity_index,IC50_positive,IC90_positivec,LD50_positive,EC50_positive,ED50_positive,negative_control,IC50_negative,leishmanicide_activitie,cytotoxicity_degree,result,positive_result,effect_type
1289,1300,1120,3982136.0,103033,[H][C@]5(C=C)[C@H](O[C@@H]1OC(CO)[C@H](O)C(O)C1OC(=O)c2c(O)cc(O)cc2c3cccc(O)c3)OC=C4C(O)OCC[C@]45[H] ,"(4aS,5R,6S)-1-Oxo-5-vinyl-4,4a,5,6-tetrahydro-1H,3H-pyrano[3,4-c]pyran-6-yl 2-O-[(3,3',5-trihydroxy-2-biphenylyl)carbonyl]-beta-D-glucopyranoside",Amarogentin,C29H30O13,588.5620000000002,Swertia chirata (Gentiaceae),natural,iridoid,,,,,,"10.1016/j.bmc.2013.11.048

",,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1290,1301,1121,,,COc1cc(C)c(O)c(OC)c1C(C)C ,,Espintanol,C12H18O3,210.273,"the bark of Oxandra espintana
(Annonaceae)",natural,terpenoid,monoterpene,,,,,"10.1016/j.bmc.2013.11.048

",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,L.(V)braz,2904,,,,,10 microg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291,1302,1121,,,COc1cc(C)c(O)c(OC)c1C(C)C ,,Espintanol,C12H18O3,210.273,"the bark of Oxandra espintana
(Annonaceae)",natural,terpenoid,monoterpene,,,,,"10.1016/j.bmc.2013.11.048

",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,L.(V)guy,M 4147,,,,,25 microg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1292,1303,1121,,,COc1cc(C)c(O)c(OC)c1C(C)C ,,Espintanol,C12H18O3,210.273,"the bark of Oxandra espintana
(Annonaceae)",natural,terpenoid,monoterpene,,,,,"10.1016/j.bmc.2013.11.048

",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,L.(V)peru,PERU,,,,,25 microg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293,1304,1121,,,COc1cc(C)c(O)c(OC)c1C(C)C ,,Espintanol,C12H18O3,210.273,"the bark of Oxandra espintana
(Annonaceae)",natural,terpenoid,monoterpene,,,,,"10.1016/j.bmc.2013.11.048

",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,L.dono.chag,LEM 379,,,,,25 microg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1294,1305,1121,,,COc1cc(C)c(O)c(OC)c1C(C)C ,,Espintanol,C12H18O3,210.273,"the bark of Oxandra espintana
(Annonaceae)",natural,terpenoid,monoterpene,,,,,"10.1016/j.bmc.2013.11.048

",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,L.dono.dono,HS 70,,,,,50 microg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1295,1306,1121,,,COc1cc(C)c(O)c(OC)c1C(C)C ,,Espintanol,C12H18O3,210.273,"the bark of Oxandra espintana
(Annonaceae)",natural,terpenoid,monoterpene,,,,,"10.1016/j.bmc.2013.11.048

",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,L.dono.infan,LEM 209,,,,,25 microg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,1307,1121,,,COc1cc(C)c(O)c(OC)c1C(C)C ,,Espintanol,C12H18O3,210.273,"the bark of Oxandra espintana
(Annonaceae)",natural,terpenoid,monoterpene,,,,,"10.1016/j.bmc.2013.11.048

",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,L.mex.amaz,PH 8,,,,,25 microg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,1308,1121,,,COc1cc(C)c(O)c(OC)c1C(C)C ,,Espintanol,C12H18O3,210.273,"the bark of Oxandra espintana
(Annonaceae)",natural,terpenoid,monoterpene,,,,,"10.1016/j.bmc.2013.11.048

",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,L.mex.aris,"6331
",,,,,25 microg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298,1309,1121,,,COc1cc(C)c(O)c(OC)c1C(C)C ,,Espintanol,C12H18O3,210.273,"the bark of Oxandra espintana
(Annonaceae)",natural,terpenoid,monoterpene,,,,,"10.1016/j.bmc.2013.11.048

",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,L.mex.gar,JAP 78,,,,,25 microg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299,1310,1121,,,COc1cc(C)c(O)c(OC)c1C(C)C ,,Espintanol,C12H18O3,210.273,"the bark of Oxandra espintana
(Annonaceae)",natural,terpenoid,monoterpene,,,,,"10.1016/j.bmc.2013.11.048

",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,L.mex.mex,BEL21,,,,,25 microg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300,1311,1121,,,COc1cc(C)c(O)c(OC)c1C(C)C ,,Espintanol,C12H18O3,210.273,"the bark of Oxandra espintana
(Annonaceae)",natural,terpenoid,monoterpene,,,,,"10.1016/j.bmc.2013.11.048

",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,L.mex.pif,"LL1
",,,,,25 microg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301,1312,1121,,,COc1cc(C)c(O)c(OC)c1C(C)C ,,Espintanol,C12H18O3,210.273,"the bark of Oxandra espintana
(Annonaceae)",natural,terpenoid,monoterpene,,,,,"10.1016/j.bmc.2013.11.048

",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,L.mex.venez,PM H3,,,,,50 microg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1302,1313,1121,,,COc1cc(C)c(O)c(OC)c1C(C)C ,,Espintanol,C12H18O3,210.273,"the bark of Oxandra espintana
(Annonaceae)",natural,terpenoid,monoterpene,,,,,"10.1016/j.bmc.2013.11.048

",,,,,,,,,,0.000,,,,,,,,,,,,Invivo,L.mex.amaz,PH8,,,,,,,,,,,,,,,,,,,,male BALB/c mice,10,18-22 g,,,200 mg/kg/day,Subcutaneous route,,,,Glucantime group (200 mg/kg/day),,,,,,,,,,,presented as glucantime a notable leishmanicidal effect,,
1303,1314,1122,,,C=CC(C)(O)CC/C=C(C)\C,,linalool,C10H18O,154.253,Croton cajucara (Euphorbiaceae),natural,terpenoid,monoterpene,,,,,"10.1016/j.bmc.2013.11.048
;10.1128/AAC.47.6.1895-1901.2003",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,lamaz,"Raimundo strain,MHOM/BR/76/Ma-5",,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304,1315,1122,,,C=CC(C)(O)CC/C=C(C)\C,,linalool,C10H18O,154.253,Croton cajucara (Euphorbiaceae),natural,terpenoid,monoterpene,,,,,"10.1016/j.bmc.2013.11.048
;10.1128/AAC.47.6.1895-1901.2003",,,,,,,,,,0.000,,,,,,,,,,,,Intarcellular,lamaz,,,0.143,,,,,,,,,,,,,,,,,peritoneal macrophages,,,,,,,,,,,,,,,,,,,,,,,,
1305,1316,1123,,,[H][C@@]23CCC(=C)[C@]1([H])CC(=O)C(=C)[C@]1([H])[C@H]2OC(=O)C3C,,dehydrozaluzanin C,C15H18O3,246.306,the leaves of Munnozia maronii (Asteraceae),natural,terpenoid,sesquiterpene lactone,,,,,"10.1016/j.bmc.2013.11.048

",,,,,,,,,,0.000,,,,,,,,,,,,Invivo,lamaz,,,,,,,,,,,,,,,,,,,,,BALB/c mice,,,,,,,,,,,,,,,,,,,,,reduction of the lesions caused by L. amazonensis,,
1306,1317,1124,,,[H][C@]3(CC)C(=O)O[C@]4(C)C[C@H](OC(=O)C(=C)CO)C1=C(COC(C)O)C(=O)O[C@@H]1[C@H]2O[C@]2(C)CC[C@@]34O ,,"16,17-dihydrobrachycalyoxide",C25H34O11,510.53600000000034,Vernonia brachycalyx (Asteraceae),natural,terpenoid,sesquiterpene,,,,,"10.1016/j.bmc.2013.11.048
;10.1055/s-2006-957514",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,lmaj,,,33.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1307,1318,1124,,,[H][C@]3(CC)C(=O)O[C@]4(C)C[C@H](OC(=O)C(=C)CO)C1=C(COC(C)O)C(=O)O[C@@H]1[C@H]2O[C@]2(C)CC[C@@]34O ,,"16,17-dihydrobrachycalyoxide",C25H34O11,510.53600000000034,Vernonia brachycalyx (Asteraceae),natural,terpenoid,sesquiterpene,,,,,"10.1016/j.bmc.2013.11.048
;10.1055/s-2006-957514",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ltrp,L.tropica MDR line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308,1319,1125,,,C=C1CCC[C@]2(C)CCC([C@@](C)(O)CO)C[C@@]12O,,Kudtriol,C15H26O3,254.37,the aerial parts of Jasonia glutinosa (Asteraceae),natural,terpenoid,sesquiterpene,,"C-5 hy-
droxy group in the alpha -orientation",,,"10.1016/j.bmc.2013.11.048

",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,,,982.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,toxic,,,
1309,1320,1125,,,C=C1CCC[C@]2(C)CCC([C@@](C)(O)CO)C[C@@]12O,,Kudtriol,C15H26O3,254.37,the aerial parts of Jasonia glutinosa (Asteraceae),natural,terpenoid,sesquiterpene,,"C-5 hy-
droxy group in the alpha -orientation",,,"10.1016/j.bmc.2013.11.048

",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ltrp,L.tropica MDR line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310,1321,1126,,137485,C/C(C)=C\CCC(C)c1ccc(C)cc1O ,5-Methyl-2-[(2S)-6-methyl-5-hepten-2-yl]phenol,(+)-curcuphenol,C15H22O,218.34,sponge Myrmekioderma styx,natural,terpenoid,sesquiterpene,,,,,"10.1016/j.bmc.2013.11.048
;10.1016/j.bbagen.2007.05.011

",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,,,33.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,pentamidine/amphotericin B,,,,4.7 and 1.2 micromol respectively,,,,,,,,,
1311,1322,1127,,,CC(=O)O[C@@H]4[C@H](OC(=O)c1ccccc1)C3[C@H](OC(=O)c2ccccc2)CCC(C)[C@]35O[C@H](C)[C@H]4[C@H]5OC(=O)c6cccnc6,,"(1S, 4S, 5S, 6R, 7R, 8S, 9R, 10R)-8-acetoxy-1,9-
dibenzoyloxy-6-nicotynoyloxy-dihydro-beta-agarofuran 
",C35H35NO9,613.6630000000002,root barks of Maytenus apurimacensis,natural,terpenoid,sesquiterpene,,,,,"10.1016/j.bmc.2013.11.048
;10.1016/j.bmc.2007.10.071",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ltrp,"L. tropica
line highly resistant to DNM (MDR line)",,,,,,,,7 micromol,59.2,,,,,,,,,,,,,,,,,,72 h,MTT assay.,,,,,,,,,,,,,,,
1312,1323,1128,,,CC(=O)O[C@@H]4[C@H](OC(=O)c1ccccc1)C3[C@H](OC(=O)c2ccccc2)CC[C@](C)(O)[C@]35O[C@H](C)[C@H]4[C@H]5OC(=O)c6cccnc6,,"(1S,4R,5R,6R,7R,8S,9R,10R)-8-acetoxy-1,9-dibenzoyloxy-4-hydro-
xy-6-nicotynoyloxy-dihydro-beta-agarofuran",C35H35NO10,629.6620000000003,root barks of Maytenus apurimacensis,natural,terpenoid,sesquiterpene,,,,,"10.1016/j.bmc.2013.11.048
;10.1016/j.bmc.2007.10.071",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ltrp,"L. tropica
line highly resistant to DNM (MDR line)",,,,,,,,7 micromol,90.2,,,,,,,,,,,,,,,,,,72h,MTT asay,,,,,,,,,,,,,,,
1313,1324,1129,,25977,[H][C@@]23C=C(CO)C[C@]1(O)C(=O)C(C)=CC1[C@]2(O)[C@@H](C)[C@@H](OC(=O)CCCCCCCCCCCCC)[C@@]4(OC(C)=O)C3[C@@]4(C)C ,"(1aR,1bS,4aR,7aS,7bS,8R,9R,9aS)-9a-Acetoxy-4a,7b-dihydroxy-3-(hydroxymethyl)-1,1,6,8-tetramethyl-5-oxo-1a,1b,4,4a,5,7a,7b,8,9,9a-decahydro-1H-cyclopropa[3,4]benzo[1,2-e]azulen-9-yl myristate","12-O-tetradecanoyl phorbol-13-acetate
",C36H56O8,616.8360000000005,the croton plant,natural,terpenoid,diterpene,,,,,"10.1016/j.bmc.2013.11.048

",,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314,1325,1130,,,[H][C@@]23C=C(C)C(=O)C1=C(C(O)C(C)[C@H]1O)[C@@]2([H])C(=C)CCC3C(=C)C ,,jatrogrossidione,C20H26O3,314.42500000000007,Euphorbiaceae species,natural,terpenoid,diterpene,,,,,"10.1016/j.bmc.2013.11.048

",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,lbraz,,,,,,,,,2.4 micromol,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315,1326,1131,,58163682,CC3=CC1=C[C@H](C)CC12OC(=C(C)C2=O)CC(C)(C)CCC3=O,"(1R,3R,6E,9E)-3,7,11,11,14-Pentamethyl-16-oxatricyclo[11.2.1.0~1,5~]hexadeca-4,6,9,13-tetraene-8,15-dione",jatrophone,C20H24O3,314.42500000000007,Euphorbiaceae species,natural,diterpene,terpenoid,,,,,"10.1016/j.bmc.2013.11.048

",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,lbraz,,,,,,,,,15.90,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1316,1327,1132,,,[H][C@@]12CCC(=C)[C@H](CC/C(C)=C/C(=O)OC)[C@@]1(C)CCC[C@@]2(C)C(=O)O ,,dehydropinifolic acid,C20H30O4,348.4830000000001,the stem bark of Polyalthia macropoda (Annonaceae),natural,terpenoid,diterpene,,,,,"10.1016/j.bmc.2013.11.048

",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317,1328,1133,,,C=C[C@@]3(C)CCC2[C@](C)(CCC1[C@@](C)(C)[C@H](O)CC[C@]12C)O3 ,,"ribenol 
",C20H34O2,306.49000000000007,Sideritis varoi (Lamiaceae),natural,terpenoid,diterpene,,,,,"10.1016/j.bmc.2013.11.048

",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1318,1329,1134,,,[H][C@@]14C[C@](C)(C=C)CC[C@@]1(C)[C@]23CCC[C@@](C)(C(=O)O2)[C@]3([H])[C@H](O)C4=O ,,6-beta-hydroxyrosenonolactone,C20H28O4,332.44,the bark of Holarrhena floribunda (Apocynaceae),natural,terpenoid,diterpene,,,,,"10.1016/j.bmc.2013.11.048
;10.1021/np990332l",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,LV9,,,,,,,,,,,,,,10.3 microgML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1319,1330,1134,,,[H][C@@]14C[C@](C)(C=C)CC[C@@]1(C)[C@]23CCC[C@@](C)(C(=O)O2)[C@]3([H])[C@H](O)C4=O ,,6-beta-hydroxyrosenonolactone,C20H28O4,332.44,the bark of Holarrhena floribunda (Apocynaceae),natural,terpenoid,diterpene,,,,,"10.1016/j.bmc.2013.11.048
;10.1021/np990332l",,,,,,,,,,0.000,,,,,,,,,,,,Intarcellular,ldono,,,,,,,,,,,,,,,37.2 microgML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320,1331,1135,,,COc2cc1C3=C(C(O)C(O)=c1c(=O)c2C(C)C)[C@](C)(C)CC=C3,"7-hydroxy-12-methoxy-20-nor-abieta-1,5(10),7,9,12-pentaen-6,14-dione  ",,C20H24O4,328.4080000000001,roots of Salvia cilicica (Lamiaceae),,terpenoid,diterpene,,,,,"10.1016/j.bmc.2013.11.048

",,,,,,,,,,0.000,,,,,,,,,,,,Intarcellular,ldono,,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321,1332,1135,,,COc2cc1C3=C(C(O)C(O)=c1c(=O)c2C(C)C)[C@](C)(C)CC=C3,"7-hydroxy-12-methoxy-20-nor-abieta-1,5(10),7,9,12-pentaen-6,14-dione  ",,C20H24O4,328.4080000000001,roots of Salvia cilicica (Lamiaceae),,terpenoid,diterpene,,,,,"10.1016/j.bmc.2013.11.048

",,,,,,,,,,0.000,,,,,,,,,,,,Intarcellular,lmaj,,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1322,1333,1136,,2032955,CC(C)c3cc(=O)c1c(CCC2[C@](C)(C)CC=C[C@]12C)c3=O,"abieta-8,12-dien-11,14-dione ",,C20H28O2,298.426,roots of Salvia cilicica (Lamiaceae),natural,terpenoid,diterpene,,,,,"10.1016/j.bmc.2013.11.048

",,,,,,,,,,0.000,,,,,,,,,,,,Intarcellular,ldono,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1323,1334,1136,,2032955,CC(C)c3cc(=O)c1c(CCC2[C@](C)(C)CC=C[C@]12C)c3=O,"abieta-8,12-dien-11,14-dione ",,C20H28O2,298.426,roots of Salvia cilicica (Lamiaceae),natural,terpenoid,diterpene,,,,,"10.1016/j.bmc.2013.11.048

",,,,,,,,,,0.000,,,,,,,,,,,,Intarcellular,lmaj,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324,1335,1137,4102178.0,135935,CC[C@@H](O)C[C@H]1OC[C@@]1(OC(C)=O)C3CC(=O)[C@H](O)C2=C(C)[C@@H](C)C[C@](O)([C@H]2C)[C@H]3OC(=O)c4ccccc4,"(2alpha,5beta,7beta,10beta,13alpha)-4-Acetoxy-1,7,10,13-tetrahydroxy-9-oxo-5,20-epoxytax-11-en-2-yl benzoate",10-deacetylbaccatin III,C29H36O10,544.6410000000003,Taxus baccata (Taxaceae),natural,terpenoid,diterpene,,,,,"10.1016/j.bmc.2013.11.048

",,,,,,,,,,0.000,,,,,,,,,,,,Hostcell,ldono,,,<5,,,,,,,,,,,,,,,,macrophages,,,,,,,,,,,,,,,,,,,,,,,no cytotoxic effects,,
1325,1336,1137,4102178.0,135935,CC[C@@H](O)C[C@H]1OC[C@@]1(OC(C)=O)C3CC(=O)[C@H](O)C2=C(C)[C@@H](C)C[C@](O)([C@H]2C)[C@H]3OC(=O)c4ccccc4,"(2alpha,5beta,7beta,10beta,13alpha)-4-Acetoxy-1,7,10,13-tetrahydroxy-9-oxo-5,20-epoxytax-11-en-2-yl benzoate",10-deacetylbaccatin III,C29H36O10,544.6410000000003,Taxus baccata (Taxaceae),natural,terpenoid,diterpene,,,,,"10.1016/j.bmc.2013.11.048

",,,,,,,,,,0.000,,,,,,,,,,,,Intarcellular,ldono,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326,1337,1140,,,C[C@@H]5CC[C@]4(C(=O)O)CC[C@]1(C)C(=CC[C@@]2(C)[C@@]1(C)CC[C@@]3(C)[C@](C)(C)[C@H](O)CC[C@]23C)C4[C@H]5C,,The ursolic acid,C32H52O3,484.7650000000003,the bark of Jacaranda copaia,natural,terpenoid,triterpene,,,,,"10.1016/j.bmc.2013.11.048

",,,,,,,,,,0.000,,,,,,,,,,,,Hostcell,lamaz,,,,,,,,,,,,,,,40 micromol,,,,,,,,,,,,,,,,,,,,,,,,,,no toxicity,,,
1327,1338,1140,,,C[C@@H]5CC[C@]4(C(=O)O)CC[C@]1(C)C(=CC[C@@]2(C)[C@@]1(C)CC[C@@]3(C)[C@](C)(C)[C@H](O)CC[C@]23C)C4[C@H]5C,,The ursolic acid,C32H52O3,484.7650000000003,the bark of Jacaranda copaia,natural,terpenoid,triterpene,,,,,"10.1016/j.bmc.2013.11.048

",,,,,,,,,,0.000,,,,,,,,,,,,Intarcellular,lamaz,,,,,,,,,,,,,,,20 micromol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328,1339,1141,5158349.0,,C=C(C)[C@@H]4CC[C@]5(C=O)CC[C@]1(C)C(CC[C@@]3(C)[C@@]1(C)CC[C@@]2(C)[C@](C)(C)[C@H](O)CC[C@@]23C)C45,,betulinaldehyde,C30H48O2,468.7660000000003,"the stem of Doliocarpus dentatus
(Dilleniaceae)",natural,terpenoid,triterpene,,,,,"10.1016/j.bmc.2013.11.048

",,,,,,,,,,0.000,,,,,,,,,,,,Intarcellular,lamaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,1340,1142,,,[H][C@@]13CC[C@@](C)([C@@H](CC)C(C)CC/C=C(C)\C(=O)O)[C@@H](C)C1=CCC2[C@](C)(C)C(=O)CC[C@@]23C ,,"(24Z)-3-oxotirucalla-7,24-dien-26-oic acid",C30H48O3,456.7110000000003,the leaves of Celaenododendron mexicanum (Euphorbiaceae),natural,terpenoid,triterpene,,,,,"10.1016/j.bmc.2013.11.048
;10.1055/s-2006-959397

",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,,,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330,1341,1143,,10043989,C[C@@]5(C)CC[C@]4(C(=O)O)CC[C@]3(C)C(=CCC2[C@@]1(C)CCC[C@@](C)(C)C1CC[C@]23C)C4C5,(3alpha)-3-Hydroxyolean-12-en-28-oic acid,epi-oleanolic acid,C30H48O3,440.71200000000033,"the leaves
of Celaenododendron mexicanum (Euphorbiaceae)",natural,terpenoid,triterpene,,,,,"10.1016/j.bmc.2013.11.048

",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,,,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331,1342,1144,,23327078,[H][C@@]45CC1OC(=O)[C@H](OC(=O)C(C)CC)C2[C@@H](C)[C@@H](O)[C@@]3(O)OC[C@]12C3[C@@]4(C)[C@H](O)C(O)C=C5C,"(1beta,11beta,12alpha,15beta)-1,11,12-Trihydroxy-2,16-dioxo-13,20-epoxypicras-3-en-15-yl (2R)-2-methylbutanoate",simalikalactone D,C25H34O9,480.5540000000002,Simaroubaceae family,natural,terpenoid,triterpene,,,,inactive against all protozoa except L maj,"10.1016/j.bmc.2013.11.048
;10.1016/j.phytochem.2008.06.019",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332,1343,1145,,,[H][C@@]45CC1OC(=O)[C@H](CCCCCCCC)C2[C@H](C)[C@H](O)[C@]3(O)OCC12C3[C@@]4(C)[C@H](O)C(O)C=C5C,,15-beta-heptylchaparrinone,C28H44O7,492.6530000000002,"species of Simaroubaceae family
",natural,terpenoid,triterpene,,,,inactive against all protozoa except L maj,"10.1016/j.bmc.2013.11.048
;10.1016/j.phytochem.2008.06.019",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333,1344,1146,,,C=C[C@]9(C)[C@@H](OC1OCC(OS)C(O)C1OC4OC(C)C(OC3CC(OC2OC(OC)C(O)C(OC)C2O)C(O)C(OC)O3)C(O)C4O)CC[C@]%10(C)C8=CC(O)C67C(=O)O[C@@](C)(C5CCC(C)(C)O5)[C@@]6(O)CC[C@@]7(C)C8CCC9%10,,"holothurins A
",C55H86O23S,1147.337,the sea cucumber Actinopyga lecanora,natural,terpenoid,triterpene,,aldehyde group at C-2 and of a phenolic hydroxy group at C-3,,,"10.1016/j.bmc.2013.11.048
;10.1055/s-2006-960473

",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,,,,,,,,,86.08 micromol,73.2 ± 6.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334,1345,1146,,,C=C[C@]9(C)[C@@H](OC1OCC(OS)C(O)C1OC4OC(C)C(OC3CC(OC2OC(OC)C(O)C(OC)C2O)C(O)C(OC)O3)C(O)C4O)CC[C@]%10(C)C8=CC(O)C67C(=O)O[C@@](C)(C5CCC(C)(C)O5)[C@@]6(O)CC[C@@]7(C)C8CCC9%10,,"holothurins A
",C55H86O23S,1147.337,the sea cucumber Actinopyga lecanora,natural,terpenoid,triterpene,,aldehyde group at C-2 and of a phenolic hydroxy group at C-3,,,"10.1016/j.bmc.2013.11.048
;10.1055/s-2006-960473

",,,,,,,,,,0.000,,,,,,,,,,,,Intarcellular,ldono,,,,,,,,,86.08,65.8 ± 6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1335,1346,1147,,,C=C6C=CC5[C@]4(C)CCC1[C@](C)([C@H](OC(C)=O)[C@H](OC(C)=O)[C@]3(C)[C@@]1(O)CC(=C)C2O[C@]23C(=O)C=O)C4[C@H](OC(C)=O)[C@H](OC(C)=O)[C@]5(COC(C)=O)[C@@H](C)O6,"6 alpha ,7 alpha ,15beta,16beta,24-pentacetoxy-22 alpha -carbo-metoxy-21beta,22beta-epoxy-18beta-hydroxy-27,30-bisnor-3,4-secofrie- dela-1,20 (29)-dien-3,4 R-olide  ",,C41H52O15,784.8520000000003,Lophanthera lactescens,natural,terpenoid,triterpene,,aldehyde group at C-2 and of a phenolic hydroxy group at C-3,,,"10.1016/j.bmc.2013.11.048
;10.1055/s-2006-960473

",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,lamaz,,,,,,,,,12.71 micromol,75%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
