CompoundID,SMILES,Common name,Biological Activity,Pathogen,IC50(µM/ml) ,IC50(µg/ml),% Inhibition ,Weight,Origin,Formula,Nature,Family,Subfamily,ID_ref,References,References_
2190,CC(C)CC1=NN2C(=O)C=C(N=C2S1)O,,Inactive,Leishmania,,,-1.8291,,,,,,,135403913,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2191,C1=CC=NC(=C1)N2C(=O)C3=CC(=CC4=CC(=CC(=C43)C2=O)[N+](=O)[O-])[N+](=O)[O-],,Inactive,Leishmania,,,27.8057,,,,,,,3100490,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2192,C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)OC2=C3C(=C(C=C2)Cl)C=CC=N3,,Inactive,Leishmania,,,0.731733,,,,,,,883045,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2193,C1COCCN1C2=C(C=C(C=C2)C(=O)NC3=NC(=CS3)C4=CC=CC=C4)[N+](=O)[O-],,Inactive,Leishmania,,,13.9784,,,,,,,2983841,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2194,CCN=C1N(C(=O)/C(=C/C2=C(C=C(C=C2)N3CCOCC3)C)/S1)CC,,Inactive,Leishmania,,,-17.406,,,,,,,2187656,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2195,C1=CC=C(C=C1)C2=NOC(=N2)C3=C(C=C(C=C3)Cl)[N+](=O)[O-],,Inactive,Leishmania,,,-20.687,,,,,,,891545,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2196,CC1=CC=C(C=C1)/C=C(/C(=O)OCC2=CC=CC=C2)\NC(=O)C3=CC=CC=C3,,Inactive,Leishmania,,,-1.52859,,,,,,,2187862,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2197,CC1=CC=C(C=C1)N2C(=O)/C(=C\C3=CC=C(S3)Br)/C(=N2)C,,Inactive,Leishmania,,,20.4866,,,,,,,5507445,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2198,COC1=C(C=C(C=C1)NC(=O)NC2=CC(=CC=C2)[N+](=O)[O-])Cl,,Inactive,Leishmania,,,-3.13549,,,,,,,971760,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2199,CCOC(=O)C1=CN=C2C(=C1NC3=CC4=C(C=C3)OCCO4)C=CC=C2OC,,Inactive,Leishmania,,,12.5695,,,,,,,1190587,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2200,COC1=C(C(=CC=C1)OC)C(=O)NC(=S)NC2=C(C=C3C4=CC=CC=C4OC3=C2)OC,,Inactive,Leishmania,,,45.8619,,,,,,,4435982,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2201,CC1(C2CCC1(C(=O)N(C2=O)NC(=O)C3=CC=CC=C3O)C)C,,Inactive,Leishmania,,,-15.4553,,,,,,,3108106,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2202,CC(C)C1=NC=CN1S(=O)(=O)C2=CC=CC(=C2)[N+](=O)[O-],,Inactive,Leishmania,,,-15.3421,,,,,,,839475,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2203,CCCCSC1=NN=C(C2=CC=CC=C21)C3=CC=C(C=C3)C,,Inactive,Leishmania,,,4.69588,,,,,,,6407380,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2204,COC(=O)CN1C(C2=C(C=CC(=C2)Cl)N=C1C3=CC(=CC=C3)Cl)C4=CC=CC=C4,,Inactive,Leishmania,,,29.0939,,,,,,,3808079,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2205,COC(=O)CN1C(C2=C(C=CC(=C2)Cl)N=C1C3=CC=C(C=C3)Cl)C4=CC=CC=C4,,Inactive,Leishmania,,,47.9993,,,,,,,3529531,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2206,C1=CC(=CN=C1)CN2C(=O)/C(=C/C3=CC=C(C=C3)O)/SC2=S,,Inactive,Leishmania,,,-13.3928,,,,,,,2264590,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2207,CC1=CCC(CC1)/C=N\NC2=NC3=C(C4=CC=CC=C4N3)N=N2,,Inactive,Leishmania,,,-0.699829,,,,,,,6412751,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2208,CC(=O)NC1C(C2C(COC(O2)C3=CC=CO3)OC1OC4=CC=CC=C4OC)O,,Inactive,Leishmania,,,-13.3027,,,,,,,3152948,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2209,C1CC2=C(C1)SC(=C2C#N)NC(=O)C3CC(=NO3)C4=C(C=CC=C4Cl)F,,Inactive,Leishmania,,,-10.2248,,,,,,,3158051,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2210,CC1=CC=CC=C1N2C(=C(C(=O)NC23CCCCC3)C#N)S,,Inactive,Leishmania,,,-19.824,,,,,,,829993,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2211,CC1=CC=C(C=C1)OC2C(C(C3C(O2)COC(O3)C4=CC=CO4)O)NC(=O)C,,Inactive,Leishmania,,,-11.144,,,,,,,3152947,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2212,CC1=CC=C(C=C1)C2CC3=C(C=NN3C4=NC(=CC(=N4)C)C)C(=O)C2,,Inactive,Leishmania,,,15.639,,,,,,,4886445,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2213,C1CC2=C(C1)N=C(N=C2SCCO)C3=CC=CC=C3,,Inactive,Leishmania,,,-13.0271,,,,,,,2035984,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2214,CC(C)C1=CC=C(C=C1)/C=N/NC2=CC=C(C=C2)C(=O)O,,Inactive,Leishmania,,,-19.9176,,,,,,,9633427,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2215,C1=CC=C(C(=C1)C2=NC3=CC=CC=C3S2)NC(=O)C4=CN=CC=C4,,Inactive,Leishmania,,,5.98393,,,,,,,851526,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2216,C1=CC=C(C=C1)/C=C/C2=NN(C(=N2)C3=CC=CC=C3O)C4=CC=CC=C4,,Inactive,Leishmania,,,6.48643,,,,,,,135419167,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2217,CCOC1=CC=C(C=C1)CN2C3=C(C=C(C=C3)OC)C4=NC5=CC=CC=C5N=C42,,Inactive,Leishmania,,,-6.36888,,,,,,,4318329,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2218,CCC1CCCCN1CC(CN2C3=CC=CC=C3N4C2=C(C(=CC4=O)C)C#N)O,,Inactive,Leishmania,,,-12.2527,,,,,,,3159744,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2219,C1CCC2(C1)CC3=CC=CC=C3C4=C2C5=NC(=NN5C=N4)C6=CC=C(C=C6)O,,Inactive,Leishmania,,,7.34066,,,,,,,1984069,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2220,CC1=CC(=C(C=C1)N2CN(CNC2=S)CC3=CN=CC=C3)C,,Inactive,Leishmania,,,45.8554,,,,,,,929853,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2221,C1=CN(N=C1[N+](=O)[O-])CC(=O)NC2=NC=CS2,,Inactive,Leishmania,,,-6.62727,,,,,,,1258799,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2222,CC1=CC2=C(N=C(N=C2C=C1C)SCCOC(=O)NC3=CC=CC=C3)C,,Inactive,Leishmania,,,-14.4187,,,,,,,1627033,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2223,C1=CC=C(C=C1)C2=CC=C(N2NC(=S)N)CCC(=O)O,,Inactive,Leishmania,,,-16.5518,,,,,,,893479,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2224,C1COCCN1C(=S)C2=CC=C(C=C2)OS(=O)(=O)C3=CC=CC=C3[N+](=O)[O-],,Inactive,Leishmania,,,-21.5236,,,,,,,2286266,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2225,CCC1=C(N=C(S1)N(C2=CC=CC(=C2)C)C(=O)CC3=CC=CC=C3)C4=CC=CC=C4,,Inactive,Leishmania,,,-10.8038,,,,,,,1811175,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2226,CC1=CC(=CC=C1)N2C(=CC(=C2C)/C=N/NC(=S)N)C,,Inactive,Leishmania,,,15.7542,,,,,,,5347423,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2227,CCCC1=NC2=C(C=C(C=C2)NC(=O)C3=CC=CS3)C(=O)N1CC4=CC=C(C=C4)Cl,,Inactive,Leishmania,,,-7.33096,,,,,,,1456609,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2228,CC(=N/N=C(\C1=CC(=CC=C1)[N+](=O)[O-])/C23CN4CN(C2)CN(C3)C4)C,,Inactive,Leishmania,,,-10.5043,,,,,,,5342225,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2229,CC1=CC(=C(C(=C1)C)C(CC(=O)C2=CC=CS2)C(C#N)C#N)C,,Inactive,Leishmania,,,-9.02989,,,,,,,2826864,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2230,CC(C)CC(=O)OC1C(C2=C(C=CC(=C2O)/C=C/C(=O)N3CCOCC3)OC1(C)C)N4CCOCC4,,Inactive,Leishmania,,,-15.6154,,,,,,,5750685,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2231,CC1(CC2=C(C(=O)C1)C3=C(N2S(=O)(=O)C4=CC=CC=C4)C=CC(=C3)NS(=O)(=O)C5=CC=CC=C5)C,,Inactive,Leishmania,,,-25.3096,,,,,,,1067678,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2232,CC12CCC(CC1=CCC3C2CCC4(C3CCC45CCC(=O)O5)C)O,,Inactive,Leishmania,,,-10.0424,,,,,,,85659,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2233,C1COC(C(O1)OC2=CC=C(C=C2)C=O)OC3=CC=C(C=C3)C=O,,Inactive,Leishmania,,,1.48852,,,,,,,2830655,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2234,CC1=CC=C(C=C1)NC2(CCCCC2)C3=NN=NN3C4=C(C=CC=C4C)C,,Inactive,Leishmania,,,-2.81696,,,,,,,3115318,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2235,C[N+](C)(CC#CC1=CC=CC=C1)CC(=O)OC.[Br-],,Inactive,Leishmania,,,-17.0821,,,,,,,12004687,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2236,C1C2CC3CC1CC(C2)(C3)C4=CSC(=N4)NC(=O)C(=O)NCC5=CC=NC=C5,,Inactive,Leishmania,,,17.6954,,,,,,,2870663,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2237,COC1=CC=C(C=C1)NC2=NC3=CC=CC4=C3C2=CC=C4,,Inactive,Leishmania,,,26.537,,,,,,,759535,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2238,CC(=O)/C=C/N1C2=CC=CC=C2OC1=S,,Inactive,Leishmania,,,17.8228,,,,,,,5749438,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2239,C1=C(C(=O)NC=C1[N+](=O)[O-])Br,,Inactive,Leishmania,,,-4.85593,,,,,,,613279,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2240,CCOC(=O)CC1=CC(=NC2=C1C3=CC=CC=C3C=C2)C4=CC=C(C=C4)F,,Inactive,Leishmania,,,7.0775,,,,,,,1049966,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2241,CC[N+]1=C(SC2=C1C=CC(=C2)OC)/C=C/C=C/N(C3=CC=CC=C3)C(=O)C.[I-],,Inactive,Leishmania,,,28.9228,,,,,,,12004702,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2242,CC1=C2C(=CC=C1)C=C(C(=O)N2)CN(CC3=CC=CO3)C(=S)NC4=CC=CC=C4OC,,Inactive,Leishmania,,,17.7214,,,,,,,1374852,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2243,CC1=CC=C(C=C1)/C=C(\C#N)/C2=NN(C(=C2C#N)N)C3=CC=CC=C3,,Inactive,Leishmania,,,-5.52999,,,,,,,5340178,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2244,C1=CC=C(C=C1)C2=NC3=CC=CC=C3N=C2C4=CC=C(C=C4)OC5=CC(=C(C=C5)C#N)C#N,,Inactive,Leishmania,,,0.781408,,,,,,,1923211,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2245,C1C(NC(C(C1=O)C2=CC=CC=C2)C3=CC=C(C=C3)Br)C4=CC=C(C=C4)Br,,Inactive,Leishmania,,,-4.18395,,,,,,,3079036,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2246,CN(C)C1=CC=C(C=C1)/C=N\S(=O)(=O)C2=CC=CC=C2,,Inactive,Leishmania,,,-0.929732,,,,,,,5392063,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2247,C1=CC=C(C=C1)C2=CC(=NC(=N2)C3=CC=CC=C3)OC4=CC=C(C=C4)C=O,,Inactive,Leishmania,,,-14.15,,,,,,,1082031,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2248,C1=CC=C(C=C1)OCCN2C=C(C3=CC=CC=C32)/C=C(\C#N)/C(=O)NCC4=CC=CS4,,Inactive,Leishmania,,,-13.396,,,,,,,1132169,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2249,CC1=C(C=CO1)C(=O)NNC(=O)C2CCCCC2,,Inactive,Leishmania,,,-14.6985,,,,,,,846329,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2250,C1CCCN(CC1)N=NC2=CC=C(C=C2)C(=O)O,,Inactive,Leishmania,,,-3.40616,,,,,,,578058,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2251,C1=CC=C2C(=C1)N=C(O2)/C(=C/NC3=CC=CC=C3O)/C#N,,Inactive,Leishmania,,,-77.7859,,,,,,,1713453,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2252,CC(C1=CC=CC=C1C(C2=CC=CC=C2)(C3=CC=CC=C3)O)N(C)C,,Inactive,Leishmania,,,26.1731,,,,,,,2854401,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2253,CC(=O)NC1=CC=C(C=C1)S(=O)(=O)NCCSCC2=CC=CC=C2Cl,,Inactive,Leishmania,,,-7.90183,,,,,,,3119097,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2254,CCCCCCC1=C(C=C2C(=C1)C=C(C(=O)O2)C(=O)NC3=CC=CC=C3)O,,Inactive,Leishmania,,,4.40716,,,,,,,5584117,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2255,CCOC1=CC=C(C=C1)N(C(C2=CC=NC=C2)C(=O)NC3CCCCC3)C(=O)C4=NSN=C4,,Inactive,Leishmania,,,-11.4088,,,,,,,3200714,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2256,CC(=O)NC1C(C(C(OC1OCC2=CC=CC=C2)COC(=O)C)OC(=O)C)OC(=O)C,,Inactive,Leishmania,,,-7.56786,,,,,,,538461,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2257,C[N+]1(CCCC1)C2CCC3CCCC2C3O.[I-],,Inactive,Leishmania,,,-11.5153,,,,,,,12004735,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2258,C1=CC=C(C=C1)C2=NN=C(O2)CCl,,Inactive,Leishmania,,,4.53939,,,,,,,314941,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2259,C1=CC=C(C=C1)CN2C(=NC(=N2)C3=CC=CC=C3)C4=CC=CC=C4,,Inactive,Leishmania,,,-8.94064,,,,,,,856237,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2260,CC12CC(C(C(=O)N1C)C3=NN=C(S3)NC4=CC=CC5=CC=CC=C54)C6=CC=CC=C6O2,,Inactive,Leishmania,,,-9.99547,,,,,,,4096154,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2261,CC1=C(C(=NN1CCCC(=O)NC2=C(C3=C(S2)CCC3)C#N)[N+](=O)[O-])Br,,Inactive,Leishmania,,,-3.3372,,,,,,,4080132,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2262,CCC(C)NC(=O)CNC(=S)N(CC1=CC=CC=C1)CC2=CN=CC=C2,,Inactive,Leishmania,,,-7.05386,,,,,,,5128589,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2263,CC(=O)NC1=NN(C(S1)(C)C2=CC3=CC=CC=C3C=C2)C(=O)C,,Inactive,Leishmania,,,-0.389873,,,,,,,4595895,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2264,CC1=CC=C(C=C1)C(=O)NC(=C(Cl)Cl)S(=O)(=O)C2=CC=CC=C2,,Inactive,Leishmania,,,-7.35442,,,,,,,4330749,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2265,CN(C)/C=C\1/C(=NN(C1=O)C2=NC3=CC=CC=C3S2)C4=CC=C(C=C4)OC,,Inactive,Leishmania,,,-17.5613,,,,,,,12005056,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2266,CCSC1=N/C(=C\C2=CC=C(S2)C)/C(=O)S1,,Inactive,Leishmania,,,-16.2921,,,,,,,6115946,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2267,COC1=CC=C(C=C1)C2N(C(=O)CS2)C3=NN=C(S3)C45CC6CC(C4)CC(C6)C5,,Inactive,Leishmania,,,-10.1085,,,,,,,3821759,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2268,CC1=CC=C(C=C1)CN2C=C(C3=CC=CC=C32)/C=N/NC(=S)NC,,Inactive,Leishmania,,,-4.30051,,,,,,,18774285,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2269,CC1=C2C(=C(C(=C(C2=NC3=CC=CC=C13)F)NC(C)C)F)F,,Inactive,Leishmania,,,9.52107,,,,,,,12005117,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2270,COC1=CC=CC=C1CN=C2C(=NN(N2O)C3=CC4=C(C=C3)OCCO4)[N+](=O)[O-],,Inactive,Leishmania,,,13.7676,,,,,,,12005172,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2271,CCCNCC1C(C(=O)N1C2=CC=CC=C2C)OC3=CC=C(C=C3)Cl,,Inactive,Leishmania,,,-11.7715,,,,,,,12005174,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2272,CCOC(=O)C1=CC=C(C=C1)N2C(C3=C(NN=C3C2=O)C4=CC=CO4)C5=CC(=CC=C5)[N+](=O)[O-],,Inactive,Leishmania,,,-5.11513,,,,,,,12005176,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2273,CCCCCCCNC1=CC(=O)CC(C1)C2=CC=CC=C2,,Inactive,Leishmania,,,-17.6989,,,,,,,12005401,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2274,CC1C=C(C2C(C1(COC2C3=CN=CC=C3)CO)C)C,,Inactive,Leishmania,,,-3.81716,,,,,,,3743674,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2275,CC1=NN(C(=C1/C=N/NC(=S)N)OC)C2=CC=CC=C2,,Inactive,Leishmania,,,-6.41619,,,,,,,9639906,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2276,CC1=CC(=C(N1C2=CN=CC=C2)C)/C=C(/C#N)\C(=O)NC3=CC=C(C=C3)Cl,,Inactive,Leishmania,,,-3.47765,,,,,,,12005467,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2277,CC1=CC=C(C=C1)S(=O)(=O)N(C2=CC=C(C=C2)OC)C(=O)COC3=CC=CC(=C3)C,,Inactive,Leishmania,,,-12.2463,,,,,,,1544413,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2278,C=CCSC(=S)NC1CCS(=O)(=O)C1,,Inactive,Leishmania,,,5.56774,,,,,,,2831167,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2279,C1=CC=C(C=C1)C2=CC(=NC(=N2)C3=CC(=CC=C3)N)C4=CC(=CC=C4)N,,Inactive,Leishmania,,,-6.74783,,,,,,,3143398,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2280,CC1=CC(=CC=C1)NC2=NC(=NC(=C2[N+](=O)[O-])N)N3CCN(CC3)C,,Inactive,Leishmania,,,-2.60016,,,,,,,3311464,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2281,CC1=CC=C(C=C1)C2N3CC4(CN2CC(C3)(C4(C)C)[N+](=O)[O-])[N+](=O)[O-],,Inactive,Leishmania,,,2.53811,,,,,,,1934600,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2282,C/C(=N\OCC(=O)N1CC2(CC1CC(C2)(C)C)C)/C3=CC=C(C=C3)OC,,Inactive,Leishmania,,,-6.38735,,,,,,,9632958,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2283,CC1=CC(=CC=C1)N2C3=C(C=C(C=C3)[N+](=O)[O-])C=C4C2=NC(=O)NC4=O,,Inactive,Leishmania,,,14.6613,,,,,,,951254,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2284,CCC(C)[C@@H](C(=O)OC)NC(=O)NCCCN1C=CN=C1,,Inactive,Leishmania,,,-7.19595,,,,,,,12005776,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2285,CC1=CC(=C(C(=O)N1)[N+](=O)[O-])OC(=O)C(C2=CC=CC=C2)C3=CC=CC=C3,,Inactive,Leishmania,,,-17.196,,,,,,,7150700,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2286,CC1=C(C=C(C=C1)S(=O)(=O)NC(=NCCC2=CC=C(C=C2)Cl)N)C,,Inactive,Leishmania,,,-20.4416,,,,,,,7197404,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2287,CCOC(=O)C1=CC=C(C=C1)NC(=S)N2CCSC2C3=CC=C(C=C3)Cl,,Inactive,Leishmania,,,-10.5595,,,,,,,4657786,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2288,CCC1=CC=C(C=C1)/C=C(/C#N)\C(=S)N,,Inactive,Leishmania,,,-18.9138,,,,,,,7090639,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2289,C1=CC=C(C=C1)CCC(=O)NC2=NN=C(O2)C3=CC=CC=N3,,Inactive,Leishmania,,,33.6655,,,,,,,7100775,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2290,CC1=CC(=C(S1)NC(=O)C2CC(=O)NN2CC3=CC=CC=C3)C(=O)OC,,Inactive,Leishmania,,,1.62595,,,,,,,3921395,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2291,CCOC(=O)C1=C(SC2=C1CCCC2)NC(=O)CSC3=NN=C(N3CCOC)C4=CNC5=CC=CC=C54,,Inactive,Leishmania,,,-11.0232,,,,,,,4651482,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2292,CCNC(=O)OCCC12CC3CC(C1)CC(C3)C2,,Inactive,Leishmania,,,-10.9964,,,,,,,5173684,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2293,CC1=CC=C(C=C1)N2C(=NN=N2)C(C3=NN=NN3C4=CC=C(C=C4)C)Cl,,Inactive,Leishmania,,,32.4822,,,,,,,7172585,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2294,CC1=CC=C(C=C1)S(=O)(=O)C2=C(N(N=C2C)C3=CC=CC=C3)OC(=O)C4=CC=C(O4)Br,,Inactive,Leishmania,,,-20.9437,,,,,,,4198157,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2295,CC1=CC2=C(C=C1)N=C(S2)N(CCCN(C)C)C(=O)CCC3=CC=CC=C3.Cl,,Inactive,Leishmania,,,-16.26,,,,,,,12006177,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2296,CC1=NN(C(=C1C(C(F)(F)F)(C(F)(F)F)O)N)C2=CC=CC=C2,,Inactive,Leishmania,,,-1.48516,,,,,,,2322999,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2297,CC1=CC2=C(C=C1)C=C(C(=N2)SC3=NN=NN3C4=CC=CC=C4)C,,Inactive,Leishmania,,,-17.937,,,,,,,4176954,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2298,CN(C1=CC=CC=C1)C2=C(C=C(C=C2)/C=C(\C#N)/C3=NN=C4N3CCCCC4)[N+](=O)[O-],,Inactive,Leishmania,,,14.2036,,,,,,,6295563,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2299,CC1=C(C2=CC=CC=C2N1)N=NC3=CC=CC=C3C(=O)O,,Inactive,Leishmania,,,-5.36491,,,,,,,3854490,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2300,CC1=CC=C(C=C1)S(=O)(=O)N/N=C\2/C(=CC3=CC=CC=C3O2)C(=O)NC4=CC=CC(=C4)C,,Inactive,Leishmania,,,-17.4444,,,,,,,6893569,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2301,CCOC(=O)/C(=C(/CCl)\O)/N=NC1=CC(=CC(=C1)C(=O)O)C(=O)O,,Inactive,Leishmania,,,-4.12627,,,,,,,135521433,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2302,COCCN(CCOC)S(=O)(=O)C1=CC=C(C=C1)C(=O)NC2=NC3=C(S2)CCC4=CC=CC=C43,,Inactive,Leishmania,,,-8.23666,,,,,,,2324533,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2303,CC(C(=O)O)SCC(=O)NC12CC3CC(C1)CC(C3)C2,,Inactive,Leishmania,,,-0.177453,,,,,,,3265626,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2304,CCOC1=CC=CC=C1N(C2=NC(CS2)C)C(=O)NC3=CC(=CC=C3)Cl,,Inactive,Leishmania,,,7.24356,,,,,,,5092626,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2305,C1CCN(CC1)C2=NC3=C(S2)C(=CC(=N3)C4=CC(=CC=C4)Cl)C(=O)O,,Inactive,Leishmania,,,-10.4655,,,,,,,2560357,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2306,C1=CC(=CC(=C1)[N+](=O)[O-])/C=N/NC(=O)C2=NON=C2N,,Inactive,Leishmania,,,1.23551,,,,,,,6881727,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2307,COC1=CC=C(C=C1)C(=O)NC(=S)NNC(=O)C2=NC=CN=C2,,Inactive,Leishmania,,,5.54974,,,,,,,3290873,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2308,C1CN(CCN1C(C2=CC=CC=C2)C3=CC=CC=C3)C(=S)NC(=O)C4=CC=C(C=C4)S(=O)(=O)N5CCOCC5,,Inactive,Leishmania,,,-2.85932,,,,,,,3996696,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2309,COC1=CC2=C(C=C1)N=C(S2)N3C(=O)/C(=C/C4=CC=CC=C4)/NC3=S,,Inactive,Leishmania,,,-13.482,,,,,,,5618021,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2310,C1=CC=C(C=C1)/C=C/C=N/N=C/2\NC(=O)C(S2)CC(=O)[O-].[Na+],,Inactive,Leishmania,,,-11.5757,,,,,,,86261528,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
