SMILES,Common name,IC50micromol,IC50microgML,Formula,Weight,Origin,Nature,Family,Sub family,Biological Activity,References,References_
COC(=O)CCCCCC\C=C(/[C@H](C)C(O)=O)C(O)=O,6’-acetoxy-piliformic acid,28.3,,C14H22O6,286.324,the endophytic fungus Nectria pseudotrichia,natural,,,active,10.1590/0074-02760170217,
C=CCCC/C=C(C(=O)O)\[C@H](C)C(=O)O,"5’,6’-dehydropiliformic acid",>200,,C11H16O4,212.245,the endophytic fungus Nectria pseudotrichia,natural,,,active,10.1590/0074-02760170217,
CCCCC/C=C(C(=O)O)\[C@H](C)C(=O)O,piliformic acid,38.5,,C11H18O4,214.261,the endophytic fungus Nectria pseudotrichia,natural,,,active,10.1590/0074-02760170217,
CC(C)[C@H]2CC[C@@]1(O)COC(=O)[C@H]1[C@@H]2/C=C(CO)/C(=O)O,hydroheptelidic acid,24.8,,C15H22O6,298.335,the endophytic fungus Nectria pseudotrichia,natural,,,active,10.1590/0074-02760170217,
CC(C)[C@H]2CC[C@H]1COC(=O)[C@H]1[C@@H]2/C=C(CO)/C(=O)O,xylaric acid D,>200,,C15H22O5,282.336,the endophytic fungus Nectria pseudotrichia,natural,,,active,10.1590/0074-02760170217,
[H][C@@]3(Cc1ccccc1)NC(=O)[C@@]24[C@H](OC(C)=O)/C=C/[C@@](C)(O)C(=O)[C@@H](C)C/C=C/[C@@]2([H])[C@H](O)C(=C)[C@@H](C)[C@@]34[H],cytochalasin D,72.6,,C30H37NO6,507.627,the endophytic fungus Nectria pseudotrichia,natural,,,active,10.1590/0074-02760170217,
C[C@@H]1CC[C@@]2([C@@H]([C@@]1(C)CC3=C(C(=CC(=C3)OC)C)O)CCC(=C(C)C)[C@H]2CCC(=O)O)C                                                                ,Atomaric acid,169.5,,C28H42O4,442.64,Brown Alga Stypopodium zonale (Dictyotaceae),natural,diterpene,,active,10.3390/md14090163,
C[C@@H]1CC[C@@]2([C@@H]([C@@]1(C)CC3=C(C(=CC(=C3)OC)C)O)CCC(=C(C)C)[C@H]2CCC(=O)O)C                                                                ,Atomaric acid,20.2,,C28H42O4,442.64,Brown Alga Stypopodium zonale (Dictyotaceae),natural,diterpene,,active,10.3390/md14090163,
COC(=O)CCC1/C(=C(C)\C)CCC2[C@@]1(C)CC[C@H](C)[C@]2(C)Cc3cc(OC)cc(C)c3O,Methyl ester of the Atomaric acid,262.5,,C29H44O4,456.667,Brown Alga Stypopodium zonale (Dictyotaceae),natural,diterpene,,active,10.3390/md14090163,
COC(=O)CCC1/C(=C(C)\C)CCC2[C@@]1(C)CC[C@H](C)[C@]2(C)Cc3cc(OC)cc(C)c3O,Methyl ester of the Atomaric acid,22.9,,C29H44O4,456.667,Brown Alga Stypopodium zonale (Dictyotaceae),natural,diterpene,,active,10.3390/md14090163,
C=C2CC[C@@H](OC(C)=O)[C@@]3(C)C/C=C/1[C@](C)(CC[C@]1(C)C(C)C)C[C@]23O,"(4R,9S,14S)-4alpha-acetoxy-9beta14alpha-dihydroxydolast-1(15),7-diene",,2,C23H36O3,360.538,Canistrocarpus cervicornis (Kützing) DePaula and De Clerck,natural,Phaeophyceae,,active,10.3390/md15110323,
C=C2CC[C@@H](OC(C)=O)[C@@]3(C)C/C=C/1[C@](C)(CC[C@]1(C)C(C)C)C[C@]23O,"(4R,9S,14S)-4alpha-acetoxy-9beta14alpha-dihydroxydolast-1(15),7-diene",,4,C23H36O3,360.538,Canistrocarpus cervicornis (Kützing) DePaula and De Clerck,natural,Phaeophyceae,,active,10.3390/md15110323,
C=C2CC[C@@H](OC(C)=O)[C@@]3(C)C/C=C/1[C@](C)(CC[C@]1(C)C(C)C)C[C@]23O,"(4R,9S,14S)-4alpha-acetoxy-9beta14alpha-dihydroxydolast-1(15),7-diene",,12,C23H36O3,360.538,Canistrocarpus cervicornis (Kützing) DePaula and De Clerck,natural,Phaeophyceae,,active,10.3390/md15110323,
C/C(C)=C\[C@@H](O)C/C(C)=C/CC[C@@](C)(O)CCC/C(C)=C/CO,Bifurcatriol,,18.8,C20H36O3,324.505,"Bifurcaria bifurcata
R.Ross; Phaeophyceae",natural,,,active,10.3390/md15110323,
[H][C@@]2(C)CC[C@@]1(C)[C@]([H])(CCC(=O)O)/C(=C(C)\C)CC[C@]1([H])[C@@]2(C)Cc3cc(OC)cc(C)c3O,Atomaric acid,,,C28H42O4,442.64,"Stypopodium zonale (J.V.
Lamouroux) Papenfuss;
Phaeophyceae",natural,,,active,10.3390/md15110323,
[H][C@@]2(C)CC[C@@]1(C)[C@]([H])(CCC(=O)O)/C(=C(C)\C)CC[C@]1([H])[C@@]2(C)Cc3cc(OC)cc(C)c3O,Atomaric acid,20.2,,C28H42O4,442.64,"Stypopodium zonale (J.V.
Lamouroux) Papenfuss;
Phaeophyceae",natural,,,active,10.3390/md15110323,
C[C@@H]2/C=C/[C@@]1(C)CC[C@@H](C(C)(C)O)C1[C@@H](O)C[C@@](C)(O)/C=C/C2,Dolabelladienetriol,,,C20H34O3,322.489,"Dictyota pfaffii Schnetter;
Phaeophyceae",natural,,,active,10.3390/md15110323,
C[C@@H]2/C=C/[C@@]1(C)CC[C@@H](C(C)(C)O)C1[C@@H](O)C[C@@](C)(O)/C=C/C2,Dolabelladienetriol,43.9,,C20H34O3,322.489,"Dictyota pfaffii Schnetter;
Phaeophyceae",natural,,,active,10.3390/md15110323,
[H][C@@]23C/C=C\1CC(O)CC[C@]1(C)[C@@]2([H])CC[C@]4(C)[C@@H]([C@H](C)CC/C(=C\C)C(C)C)CC[C@@]34[H],Fucosterol,55,,C29H48O,412.702,"Lessonia vadosa Searles;
Phaeophyceae",natural,,,active,10.3390/md15110323,
[H][C@@]23C/C=C\1CC(O)CC[C@]1(C)[C@@]2([H])CC[C@]4(C)[C@@H]([C@H](C)CC/C(=C\C)C(C)C)CC[C@@]34[H],Fucosterol,7.89,,C29H48O,412.702,"Lessonia vadosa Searles;
Phaeophyceae",natural,,,active,10.3390/md15110323,
[H][C@@]23C/C=C\1CC(O)CC[C@]1(C)[C@@]2([H])CC[C@]4(C)[C@@H]([C@H](C)CC/C(=C\C)C(C)C)CC[C@@]34[H],Fucosterol,10.3,,C29H48O,412.702,"Lessonia vadosa Searles;
Phaeophyceae",natural,,,active,10.3390/md15110323,
[H][C@@]23CC[C@@]1(C)C[C@H](C)[C@](C)(O)[C@]12CC[C@H]3C,,,43.8,C15H26O,222.372,"Laurencia dendroidea
(Hudson) J.V.
Lamouroux;Rhodophyta",natural,,,active,10.3390/md15110323,
[H][C@@]23CC[C@@]1(C)C[C@H](C)[C@](C)(O)[C@]12CC[C@H]3C,,,48.7,C15H26O,222.372,"Laurencia dendroidea
(Hudson) J.V.
Lamouroux;Rhodophyta",natural,,,active,10.3390/md15110323,
CO[C@@H]2OC(C)[C@H](O)[C@H](O[C@@H]1OC(C)C(C)[C@H](O[S+](=O)(=O)=O)[C@@H]1O[S+](=O)(=O)=O)C2O[S+](=O)(=O)=O,Fucoidan,,,C14H23O17S3+3,559.522,"Fucus vesiculosus
(Linnaeus);Phaeophyceae",natural,,,active,10.3390/md15110323,
[H][C@@]35Cc2cc1OCOc1cc2CN3CCc4ccc(OC)c(O)c45,Govaniadine,,,C19H19NO4,325.364,Corydalis govaniana Wall,natural,alkaloid,,inactive,10.1016/j.jpba.2016.09.003,
COc4ccc(n3cc(c2ccc1OCOc1c2)nn3)cc4,"1,4-diaryl-1,2,3-triazole derivative",,,C16H13N3O3,295.298,,synthetic,,,inactive,10.3390/molecules21060802,
COc4ccc3c(=O)c(c2cc1OCOc1cc2OC)coc3c4,isoflavone with methylenedioxygenated B ring,,,C18H14O6,326.304,Millettia puguensis,natural,,isoflavone,inactive,PMID:22414104 ,
COc2c(O)c(O)c(O)c3c(=O)c(=Cc1ccc(O)c(O)c1O[Glc])oc23,An aurone glycoside,,,Invalid,,Gomphrena agrestis (Amaranthaceae),natural,,aurone,inactive,PMID:22414104 ,
CC(O)c2ccc1OC(C)(C)CC(=O)c1c2,deacyl derivative,,,C13H16O3,220.268,Calea uniflora (Asteraceae),natural,,,inactive,PMID:22414104 ,
Cc2cc(=O)c1c(C(=O)O)cccc1o2,chromone derivative,,,C11H8O4,204.181,African Ancistrocladus species (Ancistrocladaceae),natural,,,inactive,PMID:22414104 ,
COc3ccc2oc1ccc(OC)c(O)c1c(=O)c2c3,xanthone,,,C15H12O5,272.256,"the roots of Andrographis paniculata (Acanthaceae)
",natural,,,inactive,"PMID:22414104
",
COc3cc(O)c2c(=O)c1c(OC)c(OC)ccc1oc2c3,xanthone,,,C16H14O6,302.282,"the roots of Andrographis paniculata (Acanthaceae)
",natural,,,inactive,"PMID:22414104
",
"CCCCCCCCCC[C@@H]([C@H]1CC[C@@H](O1)[C@H]2CC[C@@H](O2)[C@@H](CCCCCCCC[C@H](CC3=C[C@@H](OC3=O)C)O)O)O
",molvizarine,,,C35H62O7,594.874000000001,,natural,,C 35 bis-THF acetogenin,inactive,"PMID:22414104
",
CCCCCCCCCCC(O)C3CCC(C2CCC(C(O)CCCCCCCCC(O)C/C1=C/C(C)OC1=O)O2)O3,parviflorin,,,C35H62O7,594.8626,,natural,,C 35 bis-THF acetogenin,inactive,"PMID:22414104
",
c1cc2c(cc1O)OC[C@@H]3[C@H]2Oc4c3cc5c(c4)OCO5,maackiain,,,C16H12O5,284.2635,Millettia puguensis,natural,,Pterocarpane derivative,inactive,"PMID:22414104
",
Nc6nc(c2ccc(c1ccccc1)cc2)cc(c5ccc(C4NC(=O)c3ccccc3N4)cc5)n6,,,,C30H23N5O,469.548,,synthetic,"quinazolinone,pyrimidine",,inactive,10.1021/jm400053v,
CC6(c4ccc(Nc3nc(N1CCC(O)CC1)nc(N2CCC(O)CC2)n3)cc4)NC(=O)c5ccccc5N6,"quinazolinone,triazine hybrid",,,C28H34N8O3,530.633,,synthetic,,,inactive,10.1021/jm400053v,
CC6(c4ccc(Nc3nc(N1CCOCC1)nc(N2CCOCC2)n3)cc4)NC(=O)c5ccccc5N6,"quinazolinone,triazine hybrid",,,C26H30N8O3,502.579,,synthetic,,,inactive,10.1021/jm400053v,
CC6(c4ccc(Nc3nc(NCCCN1CCOCC1)nc(NCCCN2CCOCC2)n3)cc4)NC(=O)c5ccccc5N6,"quinazolinone,triazine hybrid",,,C32H44N10O3,616.771,,synthetic,,,inactive,10.1021/jm400053v,
CN8CCCc7cc(c6nc(Nc3ccc(C2(C)NC(=O)c1ccccc1N2)cc3)nc(c5ccc4CCCN(C)c4c5)n6)ccc78,"quinazolinone,triazine hybrid",,,C38H38N8O,622.777,,synthetic,,,inactive,10.1021/jm400053v,
CC(C)c5ccc(C(C(=O)NC(C)(C)C)N(C(=O)c1cccc(Cl)c1)c4ccc(C3(C)NC(=O)c2ccccc2N3)cc4)cc5,"quinazolinone,Peptide hybrid",,,C37H39ClN4O3,623.197,,,,,inactive,10.1021/jm400053v,
COc5ccc(C(C(=O)NC(C)(C)C)N(C(=O)c1cccc(Cl)c1)c4ccc(C3(C)NC(=O)c2ccccc2N3)cc4)cc5,"quinazolinone,Peptide hybrid",,,C35H35ClN4O4,611.142,,,,,inactive,10.1021/jm400053v,
CC(C)(C)NC(=O)C(c1ccc(Cl)cc1)N(C(=O)c2cccc(Cl)c2)c5ccc(C4(C)NC(=O)c3ccccc3N4)cc5,"quinazolinone,Peptide hybrid",,,C34H32Cl2N4O3,615.561,,,,,inactive,10.1021/jm400053v,
CC(C)(C)NC(=O)C(c1ccc(Br)cc1)N(C(=O)c2cccc(Cl)c2)c5ccc(C4(C)NC(=O)c3ccccc3N4)cc5,"quinazolinone,Peptide hybrid",,,C34H32BrClN4O3,660.012,,,,,inactive,10.1021/jm400053v,
CC(C)c6ccc(C(C(=O)NC1CCCCC1)N(C(=O)c2cccc(Cl)c2)c5ccc(C4(C)NC(=O)c3ccccc3N4)cc5)cc6,"quinazolinone,Peptide hybrid",,,C39H41ClN4O3,649.235,,,,,inactive,10.1021/jm400053v,
COc6ccc(C(C(=O)NC1CCCCC1)N(C(=O)c2cccc(Cl)c2)c5ccc(C4(C)NC(=O)c3ccccc3N4)cc5)cc6,"quinazolinone,Peptide hybrid",,,C37H37ClN4O4,637.18,,,,,inactive,10.1021/jm400053v,
COc5cc(CC(Nc3ccc(C2(C)NC(=O)c1ccccc1N2)cc3)c4nnnn4CC(C)(C)C)cc(OC)c5OC,"quinazolinone,tetrazole hybrid",,,C32H39N7O4,585.709,,,,,inactive,10.1021/jm400053v,
CC(C)(C)Cn1nnnc1C(Cc2ccc(F)cc2)Nc5ccc(C4(C)NC(=O)c3ccccc3N4)cc5,"quinazolinone,tetrazole hybrid",,,C29H32FN7O,513.621,,,,,inactive,10.1021/jm400053v,
CC(C)(C)Cn1nnnc1C(Cc2ccncc2)Nc5ccc(C4(C)NC(=O)c3ccccc3N4)cc5,"quinazolinone,tetrazole hybrid",,,C28H32N8O,496.619,,,,,inactive,10.1021/jm400053v,
Cc5cccc6cccc(C(Nc3ccc(C2(C)NC(=O)c1ccccc1N2)cc3)c4nnnn4CC(C)(C)C)c56,"quinazolinone,tetrazole hybrid",,,C33H35N7O,545.691,,,,,inactive,10.1021/jm400053v,
COc5ccc(C)c6c(C(Nc3ccc(C2(C)NC(=O)c1ccccc1N2)cc3)c4nnnn4CC(C)(C)C)cccc56,"quinazolinone,tetrazole hybrid",,,C34H37N7O2,575.717,,,,,inactive,10.1021/jm400053v,
COc6ccc(CC(Nc3ccc(C2(C)NC(=O)c1ccccc1N2)cc3)c4nnnn4CC5CCCCC5)cc6,"quinazolinone,tetrazole hybrid",,,C32H37N7O2,551.695,,,,,inactive,10.1021/jm400053v,
CC6(c4ccc(NC(Cc1ccc(Cl)cc1)c2nnnn2CC3CCCCC3)cc4)NC(=O)c5ccccc5N6,"quinazolinone,tetrazole hybrid",,,C31H34ClN7O,556.114,,,,,inactive,10.1021/jm400053v,
CC6(c4ccc(NC(Cc1ccc(Br)cc1)c2nnnn2CC3CCCCC3)cc4)NC(=O)c5ccccc5N6,"quinazolinone,tetrazole hybrid",,,C31H34BrN7O,600.565,,,,,inactive,10.1021/jm400053v,
CC(C)(C)Cn1nnnc1C(CNCc2ccccc2)c5ccc(C4NC(=O)c3ccccc3N4)cc5,"quinazolinone,tetrazole hybrid",,,C29H33N7O,495.631,,,,,inactive,10.1021/jm400053v,
CCCCCNCC(c3ccc(C2NC(=O)c1ccccc1N2)cc3)c4nnnn4CC(C)(C)C,"quinazolinone,tetrazole hybrid",,,C27H37N7O,475.641,,,,,inactive,10.1021/jm400053v,
CCCCNCC(c3ccc(C2NC(=O)c1ccccc1N2)cc3)c4nnnn4CC(C)(C)C,"quinazolinone,tetrazole hybrid",,,C26H35N7O,461.614,,,,,inactive,10.1021/jm400053v,
CN6CCc5cc(C(c3ccc(C2NC(=O)c1ccccc1N2)cc3)c4nnnn4CC(C)(C)C)ccc5C6,"quinazolinone,tetrazole hybrid",,,C31H35N7O,521.669,,,,,inactive,10.1021/jm400053v,
C1=C(NC(=C1Br)Br)C(=O)NCCCCNCCCNC(=O)C2=CC(=C(N2)Br)Br,pseudoceratidine,,,C17H21Br4N5O2,646.997,the sponge Tedania brasiliensis,natural,,,inactive,10.1021/acs.jnatprod.7b00876,
CC(=O)c1c(Br)c(Br)[nH]c1C(=O)NCCCCN(CCCNC(=O)c2[nH]c(Br)c(Br)c2C(C)=O)C(C)=O,N 12 -Acetylpseudoceratidine,,,C23H27Br4N5O5,773.115,,synthetic,,,inactive,10.1021/acs.jnatprod.7b00876,
c1cc([nH]c1C(=O)NCCCCNCCCNC(=O)c2cc(c([nH]2)Br)Br)Br         ,3-debromopseudoceratidine,,,C17H22Br3N5O2,568.101,"ponge
Tedania brasiliensis",natural,,,inactive,10.1021/acs.jnatprod.7b00876,
c1cc([nH]c1C(=O)NCCCNCCCCNC(=O)c2cc(c([nH]2)Br)Br)Br,20-debromopseudoceratidine,,,C17H22Br3N5O2,568.101,"ponge
Tedania brasiliensis",natural,,,inactive,10.1021/acs.jnatprod.7b00876,
COC1(C=C(NC1=O)C(=O)NCCCNCCCCNC(=O)c2cc(c([nH]2)Br)Br)Br,tedamide A,,,C18H24Br3N5O4,614.126,"ponge
Tedania brasiliensis",natural,,,inactive,10.1021/acs.jnatprod.7b00876,
COC1(C=C(NC1=O)C(=O)NCCCCNCCCNC(=O)c2cc(c[nH]2)Br)Br,tedamide B,,,C18H25Br2N5O4,535.23,"ponge
Tedania brasiliensis",natural,,,inactive,10.1021/acs.jnatprod.7b00876,
CN(CCCCNC(=O)c1cc(Br)c(Br)[nH]1)CCCNC(=O)c2cc(Br)c(Br)[nH]2,pseudoceratidine derivative,,,C18H23Br4N5O2,661.031,,synthetic,,,inactive,10.1021/acs.jnatprod.7b00876,
Brc1cc([nH]c1Br)C(=O)NCCCCN(CCCNC(=O)c1cc(Br)c(Br)[nH]1)C(=O)CN=[N+]=[N-],pseudoceratidine derivative,,,C19H22Br4N8O3,730.054,,synthetic,,,inactive,10.1021/acs.jnatprod.7b00876,
BrC1=C(Br)C=C(N1)C(=O)NCCCCCCCCNC(=O)c1cc(Br)c(Br)[nH]1,pseudoceratidine derivative,,,C18H22Br4N4O2,646.016,,synthetic,,,inactive,10.1021/acs.jnatprod.7b00876,
O=C(NCCCCCCNCCCCCCNC(=O)c1cc(Br)c(Br)[nH]1)c2cc(Br)c(Br)[nH]2,pseudoceratidine derivative,,,C22H31Br4N5O2,717.139,,synthetic,,,inactive,10.1021/acs.jnatprod.7b00876,
O=C(NCCCCCNC(=O)c1ccc[nH]1)c2ccc[nH]2,pseudoceratidine derivative,,,C15H20N4O2,288.351,,synthetic,,,inactive,10.1021/acs.jnatprod.7b00876,
O=C(NCCCCNCCCNC(=O)c1ccc[nH]1)c2ccc[nH]2,pseudoceratidine derivative,,,C17H25N5O2,331.42,,synthetic,,,inactive,10.1021/acs.jnatprod.7b00876,
O=C(NCCCCNCCCNC(=O)c1cc(Br)c[nH]1)c2cc(Br)c[nH]2,pseudoceratidine derivative,,,C17H23Br2N5O2,489.212,,synthetic,,,inactive,10.1021/acs.jnatprod.7b00876,
O=C(NCCCCNCCCNC(=O)c1cc(Cl)c(Cl)[nH]1)c2cc(Cl)c(Cl)[nH]2,pseudoceratidine derivative,,,C17H21Cl4N5O2,469.2,,synthetic,,,inactive,10.1021/acs.jnatprod.7b00876,
O=C(NCCCCNCCCNC(=O)c1ccc(F)[nH]1)c2ccc(F)[nH]2,pseudoceratidine derivative,,,C17H23F2N5O2,367.4,,synthetic,,,inactive,10.1021/acs.jnatprod.7b00876,
O=C(NCCCCNCCCNC(=O)c2cc1ccccc1[nH]2)c4cc3ccccc3[nH]4,pseudoceratidine derivative,,,C25H29N5O2,431.54,,synthetic,,,inactive,10.1021/acs.jnatprod.7b00876,
O=C(NCCCCNCCCNC(=O)c2nc1ccccc1[nH]2)c4nc3ccccc3[nH]4,pseudoceratidine derivative,,,C23H27N7O2,433.516,,synthetic,,,inactive,10.1021/acs.jnatprod.7b00876,
Cc2ccc(C(=O)NCCCCNCCCNC(=O)c1ccc(C)s1)s2,pseudoceratidine derivative,,,C19H27N3O2S2,393.578,,synthetic,,,inactive,10.1021/acs.jnatprod.7b00876,
O=C(NCCCCNCCCNC(=O)c1cccc(Cl)n1)c2cccc(Cl)n2,pseudoceratidine derivative,,,C19H23Cl2N5O2,424.332,,synthetic,,,inactive,10.1021/acs.jnatprod.7b00876,
Cc2cccc(C(=O)NCCCCNCCCNC(=O)c1cccc(C)n1)n2,pseudoceratidine derivative,,,C21H29N5O2,383.496,,synthetic,,,inactive,10.1021/acs.jnatprod.7b00876,
Cc2ccc(C(=O)NCCCCNCCCNC(=O)c1ccc(C)o1)o2,pseudoceratidine derivative,,,C19H27N3O4,361.442,,synthetic,,,inactive,10.1021/acs.jnatprod.7b00876,
COc3ccc(c2cn(c1ccc(OC)cc1)nn2)cc3,,,,C16H15N3O2,281.315,,synthetic,,,inactive,10.5935/0103-5053.20160017,
COc3cc(c2cn(c1cc(OC)c(OC)c(OC)c1)nn2)cc(OC)c3OC,,,,C20H23N3O6,401.419,,synthetic,,,inactive,10.5935/0103-5053.20160017,
c2cc1OCOc1cc2c5cn(c4ccc3OCOc3c4)nn5,,,,C16H11N3O4,309.281,,synthetic,,,inactive,10.5935/0103-5053.20160017,
COc3ccc(c2cn(c1ccc(OC)c(OC)c1)nn2)cc3,,,,C17H17N3O3,311.341,,synthetic,,,inactive,10.5935/0103-5053.20160017,
COc3ccc(n2cc(c1ccc(OC)c(OC)c1)nn2)cc3,,,,C17H17N3O3,311.341,,synrhetic,,,inactive,10.5935/0103-5053.20160017,
COc3ccc(c2cn(c1cc(OC)c(OC)c(OC)c1)nn2)cc3,,,,C18H19N3O4,341.367,,synthetic,,,inactive,10.5935/0103-5053.20160017,
COc3ccc(n2cc(c1cc(OC)c(OC)c(OC)c1)nn2)cc3,,,,C18H19N3O4,341.367,,synthetic,,,inactive,10.5935/0103-5053.20160017,
COc4ccc(c3cn(c2ccc1OCOc1c2)nn3)cc4,,,,C16H13N3O3,295.298,,synthetic,,,inactive,10.5935/0103-5053.20160017,
COc3ccc(n2cc(c1cc(OC)c(OC)c(OC)c1)nn2)cc3OC,,,,C19H21N3O5,371.393,,synthetic,,,inactive,10.5935/0103-5053.20160017,
C1[C@@H](C[C@H]2[C@](C1)([C@H]1[C@H](C[C@H]2[NH3+])[C@H]2[C@@](CC1)(C)[C@@H](CC2)[C@H](C)CCCC(C)C)C)O,6-alpha-aminocholestanol,3.6,,C27H50NO+,404.703,,synthetic,,,active,"10.1371/journal.pntd.0006160
",
C1[C@@H](C[C@H]2[C@](C1)([C@H]1[C@H](C[C@H]2[NH3+])[C@H]2[C@@](CC1)(C)[C@@H](CC2)[C@H](C)CCCC(C)C)C)O,6-alpha-aminocholestanol,35.2,,C27H50NO+,404.703,,synthetic,,,active,"10.1371/journal.pntd.0006160
",
C1[C@@H](C[C@H]2[C@](C1)([C@H]1[C@H](C[C@H]2[NH3+])[C@H]2[C@@](CC1)(C)[C@@H](CC2)[C@H](C)CCCC(C)C)C)O,6-alpha-aminocholestanol,0.9,,C27H50NO+,404.703,,synthetic,,,active,"10.1371/journal.pntd.0006160
",
CC(C)CCC[C@H](C)C3CC[C@@H]4[C@@H]2CC(=O)[C@@H]1CC(O)CC[C@@]1(C)[C@H]2CC[C@@]34C,6-ketocholestanol,39.1,,C27H46O2,402.65,,synthetic,,,active,"10.1371/journal.pntd.0006160
",
CC(C)CCC[C@H](C)C3CC[C@@H]4[C@@H]2CC(=O)[C@@H]1CC(O)CC[C@@]1(C)[C@H]2CC[C@@]34C,6-ketocholestanol,81.4,,C27H46O2,402.65,,synthetic,,,active,"10.1371/journal.pntd.0006160
",
CC(C)CCC[C@H](C)C3CC[C@@H]4[C@@H]2CC(=O)[C@@H]1CC(O)CC[C@@]1(C)[C@H]2CC[C@@]34C,6-ketocholestanol,4.2,,C27H46O2,402.65,,synthetic,,,active,"10.1371/journal.pntd.0006160
",
CC(C)CCC[C@H](C)[C@H]3CC[C@@H]4[C@@H]2C[C@H]([N+](=O)O)[C@@H]1CCCC[C@@]1(C)[C@H]2CC[C@@]34C,,,, C27H47NO2,417.681,,synthetic,,,inactive,"10.1371/journal.pntd.0006160
",
CC(C)CCC[C@H](C)[C@H]3CC[C@@H]4[C@@H]2C[C@H]([N+](=O)O)[C@]1(Cl)CCCC[C@@]1(C)[C@H]2CC[C@@]34C,,,,C27H46ClNO3,468.126,,synthetic,,,inactive,"10.1371/journal.pntd.0006160
",
CC(C)CCC[C@H](C)[C@H]3CC[C@@H]4[C@@H]2C/C(=N\O)[C@]1(O)CC(O)CC[C@@]1(C)[C@H]2CC[C@@]34C,,,, C27H47NO3,433.681,,synthetic,,,inactive,"10.1371/journal.pntd.0006160
",
CC(C)CCC[C@H](C)[C@H]3CC[C@@H]4[C@@H]2C[C@](Cl)([N+](=O)O)[C@@H]1CCCC[C@@]1(C)[C@H]2CC[C@@]34C,,,,C27H46ClNO2,452.126,,synthetic,,,inactive,"10.1371/journal.pntd.0006160
",
CC(C)CCC[C@H](C)[C@H]3CC[C@@H]4[C@@H]2CC[C@@H]1CC(Cl)([N+](=O)O)CC[C@@]1(C)[C@H]2CC[C@@]34C,,,,C27H46ClNO2,452.126,,synthetic,,,inactive,"10.1371/journal.pntd.0006160
",
CC(C)CCC[C@H](C)[C@H]3CC[C@@H]4[C@@H]2C/C(=N\O)[C@@H]1C/C(=N\O)CC[C@@]1(C)[C@H]2CC[C@@]34C,,,,C27H46N2O2,430.68,,synthetic,,,inactive,"10.1371/journal.pntd.0006160
",
CC(C)CCC[C@H](C)[C@H]3CC[C@@H]4[C@@H]2C(=O)C[C@@H]1CC(O)CC[C@@]1(C)[C@H]2CC[C@@]34C,,,,C27H46O2,402.666,,synthetic,,,inactive,"10.1371/journal.pntd.0006160
",
C[C@@]34CC[C@H]2[C@@H](CC(=O)[C@@H]1CC(O)CC[C@]12C)[C@H]3CC(O)C4,,,, C19H30O3,306.449,,synthetic,,,inactive,"10.1371/journal.pntd.0006160
",
[H][C@]4(c1ccccc1)OC3C/C2=C(/C=C\C(C)(C)O2)\C(OC)=C3\[C@H](O)[C@@H]4O,"3 beta,4 beta-dihydroxy-5-methoxy-(7,6)-2,2-dimethylpyranoflavan",,,C21H24O5,356.418,Lonchocarpus xuul (L. xuul) and Lonchocarpus yucatanensis leaves],natural,,flavone,active,10.1016/j.apjtm.2017.10.016,
CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C(=O)O,betulinic acid,,,C30H48O3,456.7,P. andrieuxii leaves,natural,,flavone,active,10.1016/j.apjtm.2017.10.016,
c1ccc2c(c1)c3ccnc(c3[nH]2)C4=C[C@@]56CC/C=C\CCCCN7CCC4[C@]8(C7)C5N9CCCC(=O)CCC9(C8)O6,"12,34-Oxamanzamine E",,,C36H42N4O2,562.758,marine sponge,natural,alkaloid,,inactive,10.1016/j.ejmech.2014.07.006,
c1ccc2c(c1)c3ccnc(c3[nH]2)C4=C[C@]56CC/C=C\CCCCN7CC[C@H]4[C@@]8(C7)[C@@H]5N9CCCC(=O)CC[C@@]9(C8)O6,"ent-12,34-Oxamanzamine E
",,,C36H42N4O2,562.758,marine sponge,natural,alkaloid,,inactive,10.1016/j.ejmech.2014.07.006,
[H][C@]17CCN%10CCCC8CCCC[C@@]6(/C=C1/c3nccc4c2cc(O)ccc2[nH]c34)O[C@@]59CCC(=O)CCCN5C6C7(CC89)C%10,"12,34-Oxa-6-hydroxy manzamine E
",,,C37H44N4O3,592.784,marine sponge,natural,alkaloid,,inactive,10.1016/j.ejmech.2014.07.006,
c1cc2c3ccnc(c3[nH]c2c(c1)O)C4=C[C@]56CC/C=C\CCCCN7CC[C@H]4[C@@]8(C7)[C@@H]5N9CCCC(=O)CC[C@@]9(C8)O6,"ent-12,34-Oxamanzamine F
",,,C36H42N4O3,578.744,marine sponge,natural,alkaloid,,inactive,10.1016/j.ejmech.2014.07.006,
C[C@]8(O)CC[C@H]7C[C@]46CN5CCCC/C=C/C[C@@](O)(/C=C(c2nccc3c1ccccc1[nH]c23)\C4CC5)[C@@H]6N7CC8,"32,33-Dihydro-31-hydroxy manzamine A
",,,C35H44N4O2,552.763,marine sponge,natural,alkaloid,,inactive,10.1016/j.ejmech.2014.07.006,
