CompoundID,SMILES,Biological Activity,% Inhibition ,IC50(µM/ml) ,IC50(µg/ml),Weight,Origin,Formula,Common name,Nature,Family,Sub family,References,References_
3239999,COC1=CC=C(C=C1)C2C(=O)N(CC(=O)N2CC3=CC4=C(C=C3)OCO4)C5CCCCC5,Inactive,-14.4073,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
3240997,COC1=C2C=C(C(=O)NC2=C(C=C1)OC)CCNC(=O)C3=CC=C(C=C3)S(=O)(=O)N4CCCC4,Inactive,-8.57366,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2160377,CCOC1=CC=C(C=C1)C(=O)NC2=C3CS(=O)CC3=NN2C4=CC(=CC=C4)Cl,Inactive,11.3643,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
3241213,CCN(C1=CC=C(C=C1)OCC)S(=O)(=O)C2=CC3=C(C=C2)N(C(=O)O3)C,Inactive,-11.9608,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
619280,CCN(CC)C1(C(=O)NC2=C(S1)C=C(C=C2)C)C(=O)OCC,Inactive,-1.07461,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2803060,C#CCSC1=C(C(=NS1)SCC#C)C#N,Inactive,-14.123,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
687466,C1=CC=C2C(=C1)N=C(O2)C3=CC4=C(C=C3)N=C(N4)C5=CC=C(C=C5)N,Inactive,-26.9526,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
3243317,CC12CC(C3=CC=CC=C3O1)NC(=O)N2C4=CC=C(C=C4)C(=O)N5CCN(CC5)C6=CC(=CC=C6)OC,Inactive,-10.2532,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
3243329,C1CCN(C1)C(=O)C2=C(N(C(=S)S2)C3=CC=CC=C3C#N)N,Inactive,-0.235963,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
6603402,CCCOC1=C(C=C(C=C1)N)N.Cl,Inactive,-14.1274,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2142222,CC1=CC=CC=C1NC2=CC3=CC=CC=C3C(=O)N2,Inactive,-9.52879,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
6602849,CCOC1=C(C=CC(=C1)C2C3=CC=CN3C4=CC=CC=C4CN2)O.Cl,Inactive,-17.8755,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
3244102,CCN1C(=CC2=C1C=C(S2)Cl)C(=O)NCC3=CN=CC=C3,Inactive,2.03709,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
3244140,COC1=C(C=C(C=C1)C2=CC(=NC(=N2)S(=O)(=O)C)C(F)(F)F)OC,Inactive,36.4142,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
3244561,CC1=C(C=C(C=C1)N(C2CS(=O)(=O)C=C2)C(=O)C3CCCC3)C,Inactive,-8.8935,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
3244654,CCOC(=O)C1=C(SC2=C1CCN(C2)C)NC(=O)C3=CC=C(C=C3)S(=O)(=O)N4CCOCC4,Inactive,-15.7249,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
3244690,COC(=O)C1=C(N(C2=C(C1C3=CC4=C(C=C3)OCO4)C(=O)CCC2)C5=CC=C(C=C5)F)N,Inactive,14.5492,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
5771493,CC1=NOC(=C1S(=O)(=O)N2CCC(CC2)C(=O)NCC3=CC=CO3)/C=C/C4=CC=CO4,Inactive,-14.7784,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
3245232,CC1=CC=C(C=C1)C2=CC(=NC(=N2)NCC3=CN=CC=C3)C(F)F,Inactive,2.76815,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
3245360,CC1=NN(C(=C1S(=O)(=O)C2=CC=CC=C2)OC(=O)C3CCCC3)C(C)(C)C,Inactive,-0.201118,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
3245891,CN1C(=CC2=C1N=C3C=CC=CN3C2=O)C(=O)N4CCC5=CC=CC=C5C4,Inactive,-9.39162,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
1246537,CCC1=C(SC(=C1C(=O)N2CCCCC2)NC(=O)C3=CC=CO3)C,Inactive,-4.59902,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
847932,COC(=O)C1=CC=C(C=C1)CSC2=NN=NN2CC3=CC=CC=C3,Inactive,-15.4836,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
745113,CCOC(=O)C1=CC=C(C=C1)N2C(=C(CC2=O)C(=O)OC)C,Inactive,-7.1115,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
1288518,C1COCCN1C(=O)C2=CN(N=C2C3=CC=C(S3)Cl)C4=CC=CC=C4,Inactive,-14.4404,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2277404,CC1=NC2=C(N1)C=C(C=C2)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,Inactive,21.5221,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
974021,CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)OCC3=CC=C(C=C3)F,Inactive,-1.78828,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
313134,CC1=C(C2=CC=CC=C2C(=C1)O)OC(=O)C,Inactive,2.01573,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2958618,CCOC(=O)N1CCN(CC1)C2=C(C=C3C(=C2Br)NC(=S)N3)F,Inactive,-14.4269,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
690911,C1=CC=C(C=C1)C2=NC3=CC=C4C(=NON4O)C3=C2,Inactive,-22.2523,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
891718,C1COCCN1CC2=CC=C(C=C2)NC(=O)C3=CC=CS3,Inactive,-10.5918,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
1251601,CC1=C(C=C(C=C1)C(=O)NCC2=CC=CO2)S(=O)(=O)NC3=CC=CC=C3C,Inactive,-10.9294,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
1288179,CC(=O)NC1=CC(=CC=C1)OC2=C(C=C(C(=C2)C#N)C#N)N3CCCCCC3,Inactive,0.26669,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2973742,C1CCC(CC1)OCCN2CCN(CC2)CCOC3CCCCC3,Inactive,45.9546,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2223365,CC1=CC(=C2C(=C1)OC=C2CC(=O)N(CCC#N)CC3=CN=CC=C3)C,Inactive,9.05163,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2877970,COC1=C(C=C2C(=C1)C3=CC=CC=C3O2)NCC4=CC=CC=N4,Inactive,-16.0435,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
1306251,CCOC(=O)C1=CC=CC=C1NC(=O)C2=CC=CC=C2N(C)S(=O)(=O)C,Inactive,-3.16925,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
1241177,C1=CC=C(C(=C1)CON2C3=CC=CC=C3N=N2)CON4C5=CC=CC=C5N=N4,Inactive,-9.16029,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
610864,C1=CC=C2C(=C1)C=CC=C2C3=CC(=O)NN3,Inactive,-10.5482,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
1307368,C1CN(CCN1C2=CC=C(C=C2)F)C(=O)CSC3=NC4=CC=CC=C4N3,Inactive,-2.95412,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2964820,CC1=C(C=C(C=C1)OC(C)C2=NN=C(S2)N)Cl,Inactive,-7.28474,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
1252889,CCOC(=O)C1=C(SC(=C1C)C(=O)OCC)NC(=O)CN2CCCC2,Inactive,-13.5384,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2202640,CCN1C2=CC=CC=C2C3=NN(C(=N)N=C31)C,Inactive,29.555,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2869173,CC1=NN=C(C2=CC=CC=C12)SC3=NC4=CC=CC=C4O3,Inactive,-2.77076,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
314836,C1=CC=NC(=C1)C2=NC(=NN2)C3=CC=CC=N3,Inactive,-9.29058,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
1778871,CCS(=O)(=O)C1=NN=NN1C2=CC=CC=C2S(=O)(=O)C,Inactive,-0.349895,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2881045,COC1=CC(=C(C=C1)C(=O)NCC2C3=CC=CC=C3CCO2)O,Inactive,-5.96278,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2951746,CC1=CC=C(C=C1)C2=NN=C(C3=CC=CC=C32)N4CCN(CC4)C5=CC=CC=N5,Inactive,6.39018,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2846250,CC(CCC1=CC=CC=C1)NCC2=CC=NC=C2,Inactive,17.0159,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
1265631,C1=CC=C(C=C1)C2=NC(=NN2)C3=CC(=CC=C3)Br,Inactive,0.08194,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2771861,CC1=CC=C(C=C1)C(CCN)C2=CC=CO2,Inactive,-8.73116,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
1506300,C1CCC2=C(C1)C3=C(S2)N(C(=O)N4C3=NC=N4)CC(=O)C5=CC=CC=C5,Inactive,-9.73771,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
1856693,CC1=C(C(=C2C=CC(=CC2=N1)Cl)N)C(=O)C,Inactive,19.8981,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
802075,CCCN(CCC)C1=NC2=CC=CC=C2N3C1=NN=C3C,Inactive,-9.10216,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2947864,CC1=NC2=CC=CC=C2N=C(C1C3=CC=CC=C3)NC(=O)CSC4=NN=NN4C5=CC=CC=C5,Inactive,16.1448,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2211639,CCN(CC)C1=CC(=C(C=C1)NC(=O)C2=CC=C(O2)Br)C,Inactive,6.09848,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2951115,COC(=O)C(CC(=O)C1=CC=C(C=C1)Br)N2C=CN=C2,Inactive,26.0577,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
135420404,CC1=CC=C(C=C1)NC2=NC(=CC(=O)N2)CSC3=NN=NN3C4=CC=CC=C4,Inactive,-2.73141,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
775994,CC1=CC(=C(C=C1)O)C2=NNC(=C2)C3=CC=CC=C3C,Inactive,20.4035,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
1315716,CC1=C(C(=NC(=S)N1C2=CC=CC=C2)N3CCN(CC3)C4=CC(=CC=C4)Cl)C(=O)C,Inactive,-8.69051,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
976139,CC1=[N+](C2=CC=CC=C2N(C1=O)OCC3=CC=CC=C3F)[O-],Inactive,-19.385,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
1083196,C1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)C3=CSC(=N3)C4=CN=CC=C4,Inactive,39.4906,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
828644,C1=COC(=C1)C2=NC3=C(N2)C=C(C=C3)NC(=O)C4=CC=CS4,Inactive,-20.2748,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
1519798,C1=CC=C(C=C1)N2C(=NN=N2)OC3=CC=CC4=C3N=CC=C4,Inactive,-12.2073,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
1298160,CC1=C(C2=NSN=C2C=C1)S(=O)(=O)N3CCN=C3CC4=CC=CC=C4,Inactive,-5.22767,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
745079,COC1=CC2=C(C=C1)N=C(N2)C3=CC=CC=C3,Inactive,-5.39849,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2210679,CC1=C(C(=CC=C1)C)N2C(=NN=N2)S(=O)(=O)CC3=CC=CC=C3Cl,Inactive,-19.7484,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
1246418,CC1=C(C(=NN1C2=CC=CC=C2)C)S(=O)(=O)NC3=CC=CC=C3C(=O)C,Inactive,42.5191,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
1085354,CN1CCN(CC1)C2=NC(=NC=C2F)N3CCN(CC3)C4=CC=CC=C4,Inactive,-10.86,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2980436,CC12CCC3=C(C1=CCC2=O)COC4=C3C=CC(=C4)OC,Inactive,23.0236,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
752713,C1=CC=C(C=C1)C(CC2=NC(=NO2)C3=CC=NC=C3)C4=CC=CC=C4,Inactive,10.9548,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
1518343,CCOC(=O)C1=CC=C(C=C1)N=C2N(C(=O)C=C(S2)C(=O)OC)CC3=CC=CO3,Inactive,46.4291,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
5307605,CN1C=CC=C1CC2=NN=C(N2CCC3=CC=CC=C3)SCC(=O)NC4=CC=C(C=C4)F,Inactive,-8.5686,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
1263400,COC1=CC=C(C=C1)N2C(=NN=N2)S(=O)(=O)CC(=O)N3CCCCC3,Inactive,19.4011,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
6603585,CCCCCN1C2=CC=CC=C2N(C1=N)CC(COC3=CC=CC=C3OC)O.Cl,Inactive,6.47639,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2156188,CCOC1=CC=C(C=C1)N2C(=O)C3=C(C4=CC=CC=C4N3)N=C2SCC(=O)N,Inactive,2.27271,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
5310045,CC1=C(SC2=NC(=CN12)C3=CC=C(C=C3)F)C(=O)NC4=CC=NC=C4,Inactive,19.2449,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
5310399,COC1=CC=CC=C1N2C3=NC(=NC(=C3NC2=O)C(=O)N)C4CCCCC4,Inactive,-0.366466,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
5310456,C1CC2=CC=CC=C2N(C1)C(=O)CN3C=NC4=C(C3=O)N=NN4C5=CC=CC=C5,Inactive,-6.54879,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
6948318,C/C(=N\O)/C(=O)C(CN1CCCCC1)CN2CCCCC2,Inactive,1.71613,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
748266,CCCN1C2=CC=CC=C2N=C1C3=CC=C(C=C3)OC,Inactive,12.3616,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2253328,CCCCNC1=C2C=C(C(=CC2=CC(=C1)NC(=O)C)OC)OC,Inactive,-18.9012,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2849942,CCCC1COC(O1)(CN2C=NC=N2)C3=CC=C(C=C3)C,Inactive,-0.679587,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
721129,C1=CC=C2C(=C1)C=CC=C2N3N=C4C=CC(=CC4=N3)N,Inactive,-8.5178,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
1131934,C1CCN(CC1)CC2=C(C=CC(=C2)NC3=NS(=O)(=O)C4=CC=CC=C43)O,Inactive,-2.37573,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
759935,C1CC2=NC(=CN2C1)SCC3=CC=C(C=C3)Cl,Inactive,10.9485,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
749451,CN1CCCCC2=C1NC3=CC=CC=C3C2=O,Inactive,-2.81305,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2846520,CC(CCC1=CC=C(C=C1)O)N(C)CCC2=CC=CC=C2,Inactive,25.7839,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
829981,C1CC2=C(C3=C1C=NN3)NC4=C2C=C(C=C4)Cl,Inactive,-8.60087,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2288023,CC1=CC(=C(C=C1)C)S(=O)(=O)NCCOC(=O)NC2=C(N(C(=S)S2)C)C,Inactive,-12.9426,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
867370,C1CCN(C1)CCOC2=CC3=CC=CC=C3C=C2,Inactive,12.4889,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
535113,CCC(CC)(C#CCN1CCCCC1)OCCC#N,Inactive,-4.34532,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
721095,CC1=CC=C(C=C1)N2N=C3C=CC(=CC3=N2)N,Inactive,-16.1727,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
3613648,CC(CCC=C(C)C)CN(C)CCC1=CC=CC=N1,Inactive,-6.37408,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2250946,CCCCNCCCOC1=CC(=CC=C1)Cl,Inactive,6.20308,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
5310854,CC1=C2C(=CC=C1)C3=C(N2)N=C(N=N3)SCC=C,Inactive,10.9053,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2924879,C1C(C(=O)N(C1=O)CCCN2C=CN=C2)CC3=CC=CC=C3.C(=O)(C(=O)O)O,Inactive,-4.78839,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
5347376,CC1=CC(=C(N1C2=CC(=CC=C2)Cl)C)/C=N/N3C=NN=C3,Inactive,11.9505,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
830758,C1CN(C(N1C2=CC=CC=C2)C3=CC=CS3)C4=CC=CC=C4,Inactive,-5.92804,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2895957,CCOC(=O)C1=C(NC(=O)NC1C2=CC=C(S2)Br)C,Inactive,-8.57144,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
698314,CC1=CC(NC2=C1C=C(C=C2)OC(=O)C3=CC=CO3)(C)C,Inactive,1.88676,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
2893801,C1CCN(C(C1)C2=CN=CC=C2)C(=O)NC3=C(C=C(C=C3)F)F,Inactive,9.76284,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
6860172,COC1=CC=CC(=C1OC)/C=N/N2C(=NN=C2SC)C3=CC=CC=C3,Inactive,22.347,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
19910,C1=CC2=C(C=CC(=C2N=C1)O)[N+](=O)[O-],Inactive,2.45209,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
105008,C[C@]12CC[C@H]3C(=CC(=O)[C@H](O3)C(C)(C)O)[C@@]1(CC[C@@H]4[C@@]2(C5=C(C4)C6=CC=CC=C6N5)C)O,Inactive,14.2743,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
5298,CC1=C(C(=C(N=C1C(=O)O)C2=NC3=C(C=C2)C(=O)C(=C(C3=O)N)OC)N)C4=C(C(=C(C=C4)OC)OC)O,Inactive,19.247,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
6852400,CC(C)(C)[C@@]1(CCN2C[C@H]3C4=CC=CC=C4CCC5=C3C(=CC=C5)[C@@H]2C1)O.Cl,Inactive,14.8729,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
6852403,CC(C)C[C@H]1C(=O)N2CCCC2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@H]4CN(C5CC6=CNC7=CC=CC(=C67)C5=C4)C)O,Inactive,1.08365,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
1318,C1=CC2=C(C3=C(C=CC=N3)C=C2)N=C1,Inactive,43.486,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
3504805,C1=CC=NC(=C1)C2=NC=C(C(=N2)C3=CC=CS3)C4=NN=NN4C5=CC=C(C=C5)Cl,Inactive,-17.1149,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
4362552,CC1=CC(=NN1CC(=O)NC2=C3C(=C(C=C2)Br)C=CC=N3)C(F)(F)F,Inactive,-13.6764,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
9549099,CN1CCC(CC1)C2(C3=C(SCC4=CC=CC=C42)SC=C3)O,Inactive,-7.46845,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
23350906,CC1=CC=C(C=C1)[C@H]2N(N=C(S2)C)/C(=N\C3=NN=C(S3)C)/NC4=CC=C(C=C4)C(C)(C)C,Inactive,28.8296,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
1214683,C1=CC=C2C(=C1)NC(=N2)C3=CC(=NN(C3=N)C4=CC=C(C=C4)Cl)C(=O)C5=CC=CS5,Inactive,35.0372,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
1046840,C1=CC=C(C=C1)N2C(=NN=N2)C3=CN=C(N=C3C4=CC=CS4)C5=CN=CC=C5,Inactive,-13.1202,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
5184792,CC1=CC(=C(C=C1)CN(C2=NON=C2N)N=NC3=NON=C3N)C,Inactive,-2.3789,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
9549142,CC(C)CNCC1=CC(=C(C(=C1)Br)OCC(=O)NC2=CC=CC=C2)OC.Cl,Inactive,44.588,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
9549145,CC(C)N(CCN1C2=C(C=C(C=C2)OC)S[C@H]([C@@H](C1=O)OC(=O)C)C3=CC=C(C=C3)OC)C(C)C.Cl,Inactive,-5.14546,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
4395364,C1=CC=C2C(=C1)C(=CC(=C2N)C(C(F)(F)F)(C(F)(F)F)O)C(C(F)(F)F)(C(F)(F)F)O,Inactive,-7.0859,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
9549156,CCC1=C(C2=CC3=NC(=C(C3=C(N2C1C)C)C)C(=O)OCC)C.Cl,Inactive,29.1587,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
998884,C1CCN(CC1)CC(=O)N2CCCC3=C2C(=O)OC4=C3C=C(C=C4)OCC5=CC=CC=C5,Inactive,-1.92293,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
9549161,CN(C)C1=CC=[N+](C=C1)CC2=C(C=CC=C2Cl)Cl.[Cl-],Inactive,-1.5592,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
406171,C1CCN(CC1)C2=C(C(=O)C(=C(C2=O)Cl)C3=CN=C(S3)N4CCCCC4)Cl,Inactive,1.64175,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
37839,C[C@]12C[C@]1(C(=C[C@H]3[C@@H]2CC(C3)(C)C)C=O)C=O,Inactive,-8.17787,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
9594379,C1CSC2=NC(=C(N21)/N=C/C3=CC=C(C=C3)OC(F)F)C4=CC=C(C=C4)OC(F)F,Inactive,21.8433,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
3126197,CC(=O)C1=CC2=C(C=C1)NC(C3C2C(C(C3)SC4=CC=CC=C4[N+](=O)[O-])Cl)C5=CC=CC=C5[N+](=O)[O-],Inactive,16.4406,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
836595,C1=CC=NC(=C1)N/C=C(\C=O)/C2=NC3=C(O2)C=CC(=C3)Cl,Inactive,-1.0985,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
9591709,CCCCCOC1=C(C=C(C=C1)Br)/C(=N/NC2=NCCN2)/C,Inactive,34.7726,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
597891,CC1(C2(C=CC3=C(O2)C=CC4=CC=CC=C43)N(C(=O)O1)C5=CC=CC=C5)C,Inactive,-11.5725,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
3213142,CC1=CC(=C(C=C1)C)N2C(C(=O)N(CC2=O)CCOC)C3=CC=C(C=C3)N(C)C,Inactive,-14.1092,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
3097007,CCCCCCCSC1=NSC(=N1)N,Inactive,-11.6965,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
3217885,CC1=CC(=CC=C1)NC(=S)NC2CC3CCCC(C2)N3CC(C)C,Inactive,5.23797,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
3218215,CCCCN1C2CCCC1CC(C2)NC(=O)C3CCCCC3,Inactive,-7.73311,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
1068376,CCCS(=O)(=O)C1=C2C3=CC=CC=C3C=CN2C(=C1S(=O)(=O)CCC)C(=O)OC,Inactive,-0.0210476,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
1084688,C1=CC=C2C=C3C(=CC2=C1)NC(=N3)C4=CC=CC=N4,Inactive,-4.5437,,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/bioassay/1258,
