,smiles,chemical_name,common_name,formula,weight,origin,nature,family,sub_family,active_or_inactive,refs
979,[H][C@@]23CO[C@@H](c1cc(C)c(O)c(OC)n1)[C@]2([H])CO[C@H]3c4cc(C)c(O)c(OC)c4,,lirioresinol B,C21H25NO6,387.43200000000013,,natural,phenolics,lignans,,"10.1016/j.bmc.2013.11.048

"
980,C=CC(/C=C\c1ccc(O)cc1)c2ccc(O)cc2,"4,4'-[(1Z)-1,4-Pentadiene-1,3-diyl]diphenol",nyasol,C17H16O2,252.31300000000002,,natural,phenolics,lignans,,"10.1016/j.bmc.2013.11.048

"
981,COc2cc(/C=C/C(=O)/C=C(O)/CCC1=CC(OC)C(O)C=C1)ccc2O ,"(1E,4Z,6E)-5-Hydroxy-1,7-bis(4-hydroxy-3-methoxyphenyl)-1,4,6-heptatrien-3-one",curcumin,C21H20O6,372.41700000000003,the rhizomes of Curcuma longa,natural,phenolics,diarylheptanoid,,"10.1016/j.bmc.2013.11.048
;10.1016/j.ejmech.2009.11.035"
982,COC2C=C(CC/C(O)=C/C(=O)/C=C/c1ccc(O)cc1)C=CC2O ,"(1E,4Z,6E)-5-Hydroxy-1-(4-hydroxy-3-methoxyphenyl)-7-(4-hydroxyphenyl)-1,4,6-heptatrien-3-one","desmethoxycurcumin 
",C20H18O5,342.391,the rhizomes of Curcuma longa,natural,phenolics,diarylheptanoid,,"10.1016/j.bmc.2013.11.048
;10.1016/j.ejmech.2009.11.035"
983,O=C(/C=C/c1ccc(O)cc1)\C=C(O)\CCC2=CCC(O)C=C2,"(1E,4Z,6E)-5-Hydroxy-1,7-bis(4-hydroxyphenyl)-1,4,6-heptatrien-3-one",bis-desmethoxycurcumin,C19H16O4,312.365,the rhizomes of Curcuma longa,natural,phenolics,diarylheptanoid,,"10.1016/j.bmc.2013.11.048
;10.1016/j.ejmech.2009.11.035"
984,CCCC/C=C/CCCCCCC[C@H](O)[C@@H]2CC[C@@H](CCC[C@@H](O)[C@H](O)CCCCCCCCC[C@H](O)CC1=C[C@H](C)OC1=O)O2,,senegalene,C39H70O7,650.9820000000004,the seeds of Annona senegalensis (Annonaceae),natural,Acetogenin,,,"10.1016/j.bmc.2013.11.048
;10.1055/s-2006-959566;10.1039/b100455g"
985,CCCCCCC(O)CCC[C@H](O)[C@H]3CC[C@H]([C@H]2CCC([C@H](O)CCCCCCCCCCCCC1=C[C@H](C)OC1=O)O2)O3,,squamocine,C37H66O7,622.9280000000007,the seeds of Annona senegalensis (Annonaceae),natural,Acetogenin,,,"10.1016/j.bmc.2013.11.048
;10.1055/s-2006-959566;10.1039/b100455g"
986,CCCCCCCCCC[C@H](O)[C@H]3CC[C@H]([C@H]2CCC([C@H](O)CCCCCCCCCC[C@H](O)CC1=C[C@H](C)OC1=O)O2)O3 ,,asimicine,C37H66O7,622.9280000000006,the seeds of Annona senegalensis (Annonaceae),natural,Acetogenins,,,"10.1016/j.bmc.2013.11.048
;10.1055/s-2006-959566;10.1039/b100455g"
987,CCCCCCCCCC[C@H](O)[C@H]3CC[C@H]([C@H]2CCC([C@H](O)CCCCCCCC[C@H](O)CC1=C[C@H](C)OC1=O)O2)O3,,molvizarine,C35H62O7,594.8740000000005,the seeds of Annona senegalensis (Annonaceae),natural,Acetogenins,,,"10.1016/j.bmc.2013.11.048
;10.1055/s-2006-959566;10.1039/b100455g"
988,CCCCCCCCCC[C@H](O)[C@H]3CC[C@@H]([C@@H]2CCC([C@H](O)CCCCCCCC[C@H](C)CC1=C[C@H](C)OC1=O)O2)O3,"(5S)-4-[(2S,13R)-2,13-Dihydroxy-13-{(2R,2'R,5R,5'R)-5'-[(1R)-1-hydroxyundecyl]octahydro-2,2'-bifuran-5-yl}tridecyl]-5-methyl-2(5H)-furanone","rolliniastatin-1 
",C37H66O7,592.9020000000005,Rollinia emarginata (Annonaceae),natural,acetogenins,,,"10.1016/j.bmc.2013.11.048

"
989,CCCCCCCCCC(O)C2CCC(C(O)CCCCC(O)CCCCCCCCCCCC(O)CC1=CC(C)OC1=O)O2,"(5S)-5-Methyl-3-[(2R,8R,13R)-2,8,13-trihydroxy-13-{(2R,5R)-5-[(1S)-1-hydroxytridecyl]tetrahydro-2-furanyl}tridecyl]-2(5H)-furanone",annonacin A,C35H64O7,638.9710000000006,Annona glauca (Annonaceae),natural,acetogenins,,,"10.1016/j.bmc.2013.11.048

"
990,CCCCCCCC(O)C2CCC(C(O)CCC(O)CCCCCCCCCCCCCCCC(O)CC1=CC(C)OC1=O)O2,,goniothalamicin,C35H64O7,638.9710000000006, Annona glauca (Annonaceae),natural,Acetogenins,,,"10.1016/j.bmc.2013.11.048

"
992,CCCCS(=N)(=O)CCC(N)C(=O)O ,2-Amino-4-(S-butylsulfonimidoyl)butanoic acid,buthionine sulfoximine (BSO),C8H18N2O3S,222.30999999999997,,,,,,"10.1016/j.bmc.2013.11.048
;PMID:10564512 "
993,C=C1[C@H](C)O[C@]2(C)C1C(C)=C(C(=O)OC)[C@@H](Cl)[C@@H]2C(=O)OC,,enantiomer 20S,C16H21ClO5,328.79200000000003,,,"1,4-dihydropyridine",,,"10.1016/j.bmc.2013.11.048;
10.1016/j.bmcl.2012.07.100


"
994,C=C1[C@@H](C)O[C@@]2(C)C1C(C)=C(C(=O)OC)[C@H](Cl)[C@H]2C(=O)OC,,enantiomer 20R,C16H21ClO5,328.79200000000003,,,"1,4-dihydropyridine",,,"10.1016/j.bmc.2013.11.048;
10.1016/j.bmcl.2012.07.100


"
995,COc2ccc(CCN(C)CCCC(C#N)(c1ccc(OC)c(OC)c1)C(C)C)cc2OC,"2-(3,4-Dimethoxyphenyl)-5-{[2-(3,4-dimethoxyphenyl)ethyl](methyl)amino}-2-isopropylpentanenitrile",Verapamil,C27H38N2O4,454.6110000000002,,,,,,"10.1016/j.bmc.2013.11.048;

"
996,O=c5cc(c4ccc(OCCOCCOCCOCCOc3ccc(c2cc(=O)c1c(O)cc(O)cc1o2)cc3)cc4)oc6cc(O)cc(O)c56,synthetic flavonoid bivalent dimer  ,,C38H34O13,698.6770000000002,,,flavonoid,,,"10.1016/j.bmc.2013.11.048

"
997,O=c5cc(c4ccc(OCCOCCOc3ccc(c2cc(=O)c1c(O)cc(O)cc1o2)cc3)cc4)oc6cc(O)cc(O)c56 ,,synthetic flavonoid bivalent dimer,C34H26O11,610.5710000000003,,,flavonoid,,,"10.1016/j.bmc.2013.11.048

"
998,COC(=O)c4cc(c2c(C(=O)OC)cc(OC)c1OCOc12)c3OCOc3c4OC,"Dimethyl 7,7'-dimethoxy-4,4'-bi-1,3-benzodioxole-5,6'-dicarboxylate",Bifendate,C20H18O10,418.35400000000027,,,,,,"10.1016/j.bmc.2013.11.048

"
999,CCCN(CCC)CCN5Cc2cc(OC)c1OCOc1c2c4c(cc(OC)c3OCOc34)C5=O,,Bifendate derivative,C26H32N2O7,484.5490000000004,,,,,,"10.1016/j.bmc.2013.11.048

"
1000,COc5cc4CN(CCN1CCCCC1)C(=O)c3cc(OC)c2OCOc2c3c4c6OCOc56 ,,Bifendate derivative,C25H28N2O7,468.5060000000003,,,,,,"10.1016/j.bmc.2013.11.048

"
1001,CC(=C)[C@H]\1Cc2c(cc(o2)[C@@H]3[C@](O3)(C[C@H]4[C@H]5[C@@](O5)(/C=C1)C(=O)O4)C)C=O          ,"(1S,2E,4S,10S,12R,14S,15S)-4-Isopropenyl-12-methyl-17-oxo-11,16,18,19-tetraoxapentacyclo[12.2.2.1~6,9~.0~1,15~.0~10,12~]nonadeca-2,6,8-triene-7-carbaldehyde",keikipukalide A,C20H20O6,356.3740000000001,the coral,natural,furanocembranoid diterpene,,inactive against L.donovani,10.1021/acs.jnatprod.7b00732
1002,CC(=C)[C@H]1Cc2c(cc(o2)[C@@H]3[C@](O3)(C[C@H]4[C@@H](/C(=C/[C@H]1OC(=O)C)/C(=O)O4)OC(=O)C)C)C=O,"(2S,4R,6S,9Z,11R,12R,18R)-15-Formyl-12-isopropenyl-4-methyl-8-oxo-3,7,17-trioxatetracyclo[12.2.1.1~6,9~.0~2,4~]octadeca-1(16),9,14-triene-11,18-diyl diacetate",keikipukalide B,C24H26O9,458.4630000000003,the coral,natural,furanocembranoid diterpene,,,10.1021/acs.jnatprod.7b00732
1003,[H][C@@H]2/C=C/4C(=O)O[C@@H](C[C@@]1(C)O[C@@H]1c3cc(C=O)c(C[C@@H]2C(=C)C)o3)[C@@H]4OC(C)=O,,keikipukalide  C,C22H24O7,400.42700000000025,the coral,natural,furanocembranoid diterpene,,,10.1021/acs.jnatprod.7b00732
1004,C=C(C)[C@@H]2/C=C/[C@]14O[C@@H]1[C@H](C[C@](C)(O)[C@@H](OC(C)=O)c3cc(C=O)c(C2)o3)OC4=O,,keikipukalide D,C22H24O8,416.4260000000002,the coral,natural,furanocembranoid diterpene,,,10.1021/acs.jnatprod.7b00732
1005,CC(=C)[C@H]1Cc2c(cc(o2)[C@@H]3[C@](O3)(C[C@H]4C=C([C@@H](C1)OC(=O)C)C(=O)O4)C)C=O,"(2S,4R,6S,10R,12R)-15-Formyl-12-isopropenyl-4-methyl-8-oxo-3,7,17-trioxatetracyclo[12.2.1.1~6,9~.0~2,4~]octadeca-1(16),9(18),14-trien-10-yl acetate",keikipukalide E,C22H24O7,400.4270000000002,the coral,natural,diterpene,,,10.1021/acs.jnatprod.7b00732
1006,[H][C@@H]3C[C@@H](C(=C)C)Cc1oc(cc1C=O)[C@H]2O[C@]2(C)C[C@H]4/C=C3\C(=O)O4,"(2S,4R,6S,12R)-12-Isopropenyl-4-methyl-8-oxo-3,7,17-trioxatetracyclo[12.2.1.1~6,9~.0~2,4~]octadeca-1(16),9(18),14-triene-15-carbaldehyde",pukalide aldehyde,C20H22O5,342.39100000000013,the coral,natural,diterpene,,,10.1021/acs.jnatprod.7b00732
1007,[H][C@]12C[C@H](C(=C)C)CC(=O)[C@]1([H])[C@@H]5O[C@@]4(C)C[C@H]3OC(=O)[C@@H]2[C@@]3([H])[C@@]4([H])C5=O,"(1R,2R,4R,7R,8S,10S,11R,13S,16S)-4-Isopropenyl-11-methyl-14,17-dioxapentacyclo[8.5.1.1~8,11~.0~2,7~.0~13,16~]heptadecane-6,9,15-trione",ineleganolide,C19H22O5,330.38000000000005,the coral,natural,diterpene,,,10.1021/acs.jnatprod.7b00732
1008,C=C1C[C@]24C[C@H]1CCC2[C@]3(C)CCC[C@](C)(C)C3C[C@@H]4O[C@H]5OC(CO)C(O)[C@@H](O)[C@H]5O,7beta-O-beta-D-glucopyranoside-ent-kaur-16-ene,,C26H42O6,450.6160000000001,leaves of Xylopia excellens R.E.Fr. (Annonaceae),natural,diterpene glucoside,,,10.25135/rnp.16.17.06.111
1009,CCCCC#CC#CCC/C=C/C=C/C(=O)NCC(C)C,,"deca-2E,4E,9-trienoic acid isobutylamide",C19H27NO,285.43100000000004,Anacyclus pyrethrum L.,natural,alkamide,,,10.3390/molecules22050796
1010,[H]CCCC\C=C\C=C\C(=O)NCCC1=CC=CC=C1,,"deca-2E,4E-dienoic acid 2-phenylethylamide",C17H23NO,257.37699999999995,Anacyclus pyrethrum L.,natural,alkamide,,,10.3390/molecules22050796
1011,CCCCCC/C=C/C=C/C(=O)NCCC(C)C,,"undeca-2E,4E-dien-8,10-diynoic acid isopentylamide",C16H29NO,251.41399999999996,Anacyclus pyrethrum L.,natural,alkamide,,,10.3390/molecules22050796
1012,C\C=C/C#CC#CCC\C=C\C=C\C(=O)NCC(C)C,,"tetradeca-2E,4E,12Z-trien-8,10-diynoic acid isobutylamide",C18H23NO,269.38800000000003,Anacyclus pyrethrum L.,natural,alkamide,,,10.3390/molecules22050796
1013,CCCCCCCC/C=C/C=C/C(=O)NCCc1ccc(O)cc1,,"dodeca-2E,4E-dien acid
4-hydroxy-2-phenylethylamide",C21H31NO2,329.48400000000004,Anacyclus pyrethrum L.,natural,alkamide,,,10.3390/molecules22050796
1014,CC(=O)O[C@@]2(CO)CC[C@H](C(C)C)[C@H]1/C=C(C(=O)O)\COC(=O)[C@@H]12,,10-acetyl trichoderonic acid A,C17H24O7,340.3720000000001,the endophytic fungus Nectria pseudotrichia,natural,,,,10.1590/0074-02760170217
1015,COC(=O)CCCCCC\C=C(/[C@H](C)C(O)=O)C(O)=O,,6’-acetoxy-piliformic acid,C14H22O6,286.324,the endophytic fungus Nectria pseudotrichia,natural,,,,10.1590/0074-02760170217
1016,C=CCCC/C=C(C(=O)O)\[C@H](C)C(=O)O,,"5’,6’-dehydropiliformic acid",C11H16O4,212.24499999999998,the endophytic fungus Nectria pseudotrichia,natural,,,,10.1590/0074-02760170217
1017,CCCCC/C=C(C(=O)O)\[C@H](C)C(=O)O,,piliformic acid,C11H18O4,214.261,the endophytic fungus Nectria pseudotrichia,natural,,,,10.1590/0074-02760170217
1018,CC(C)[C@H]2CC[C@@]1(O)COC(=O)[C@H]1[C@@H]2/C=C(CO)/C(=O)O,,hydroheptelidic acid,C15H22O6,298.33500000000004,the endophytic fungus Nectria pseudotrichia,natural,,,,10.1590/0074-02760170217
1019,CC(C)[C@H]2CC[C@H]1COC(=O)[C@H]1[C@@H]2/C=C(CO)/C(=O)O,,xylaric acid D,C15H22O5,282.336,the endophytic fungus Nectria pseudotrichia,natural,,,,10.1590/0074-02760170217
1020,[H][C@@]3(Cc1ccccc1)NC(=O)[C@@]24[C@H](OC(C)=O)/C=C/[C@@](C)(O)C(=O)[C@@H](C)C/C=C/[C@@]2([H])[C@H](O)C(=C)[C@@H](C)[C@@]34[H],,cytochalasin D,C30H37NO6,507.62700000000024,the endophytic fungus Nectria pseudotrichia,natural,,,,10.1590/0074-02760170217
1021,C[C@@H]1CC[C@@]2([C@@H]([C@@]1(C)CC3=C(C(=CC(=C3)OC)C)O)CCC(=C(C)C)[C@H]2CCC(=O)O)C                                                                ,"3-[(1S,4aR,5S,6R,8aR)-5-(2-Hydroxy-5-methoxy-3-methylbenzyl)-2-isopropylidene-5,6,8a-trimethyldecahydro-1-naphthalenyl]propanoic acid",Atomaric acid,C28H42O4,442.6400000000003,Brown Alga Stypopodium zonale (Dictyotaceae),natural,diterpene,,,10.3390/md14090163
1022,COC(=O)CCC1/C(=C(C)\C)CCC2[C@@]1(C)CC[C@H](C)[C@]2(C)Cc3cc(OC)cc(C)c3O,,Methyl ester of the Atomaric acid,C29H44O4,456.66700000000026,Brown Alga Stypopodium zonale (Dictyotaceae),natural,diterpene,,,10.3390/md14090163
1023,C=C2CC[C@@H](OC(C)=O)[C@@]3(C)C/C=C/1[C@](C)(CC[C@]1(C)C(C)C)C[C@]23O,,"(4R,9S,14S)-4alpha-acetoxy-9beta14alpha-dihydroxydolast-1(15),7-diene",C23H36O3,360.53800000000007,Canistrocarpus cervicornis (Kützing) DePaula and De Clerck;Phaeophyceae,natural,,,,10.3390/md15110323
1024,C/C(C)=C\[C@@H](O)C/C(C)=C/CC[C@@](C)(O)CCC/C(C)=C/CO,,Bifurcatriol,C20H36O3,324.505,"Bifurcaria bifurcata
R.Ross; Phaeophyceae",natural,,,,10.3390/md15110323
1025,[H][C@@]2(C)CC[C@@]1(C)[C@]([H])(CCC(=O)O)/C(=C(C)\C)CC[C@]1([H])[C@@]2(C)Cc3cc(OC)cc(C)c3O,"3-[(1S,4aR,5S,6R,8aR)-5-(2-Hydroxy-5-methoxy-3-methylbenzyl)-2-isopropylidene-5,6,8a-trimethyldecahydro-1-naphthalenyl]propanoic acid",Atomaric acid,C28H42O4,442.6400000000002,"Stypopodium zonale (J.V.
Lamouroux) Papenfuss;
Phaeophyceae",natural,,,,10.3390/md15110323
1026,C[C@@H]2/C=C/[C@@]1(C)CC[C@@H](C(C)(C)O)C1[C@@H](O)C[C@@](C)(O)/C=C/C2,,Dolabelladienetriol,C20H34O3,322.4890000000001,"Dictyota pfaffii Schnetter;
Phaeophyceae",natural,,,,10.3390/md15110323
1027,[H][C@@]23C/C=C\1CC(O)CC[C@]1(C)[C@@]2([H])CC[C@]4(C)[C@@H]([C@H](C)CC/C(=C\C)C(C)C)CC[C@@]34[H],"(3beta,24E)-Stigmasta-5,24(28)-dien-3-ol",Fucosterol,C29H48O,412.7020000000003,"Lessonia vadosa Searles;
Phaeophyceae",natural,,,,10.3390/md15110323
1028,[H][C@@]23CC[C@@]1(C)C[C@H](C)[C@](C)(O)[C@]12CC[C@H]3C,Silphiperfol-5-en-3-ol,,C15H26O,222.37199999999996,"Laurencia dendroidea
(Hudson) J.V.
Lamouroux;Rhodophyta",natural,,,,10.3390/md15110323
1029,CO[C@@H]2OC(C)[C@H](O)[C@H](O[C@@H]1OC(C)C(C)[C@H](O[S+](=O)(=O)=O)[C@@H]1O[S+](=O)(=O)=O)C2O[S+](=O)(=O)=O,,Fucoidan,C14H23O17S3+3,559.5220000000003,"Fucus vesiculosus
(Linnaeus);Phaeophyceae",natural,,,,10.3390/md15110323
1030,[H][C@@]35Cc2cc1OCOc1cc2CN3CCc4ccc(OC)c(O)c45,,Govaniadine,C19H19NO4,325.36400000000003,Corydalis govaniana Wall,natural,alkaloid,,,10.1016/j.jpba.2016.09.003
1031,COc4ccc(n3cc(c2ccc1OCOc1c2)nn3)cc4,,"1,4-diaryl-1,2,3-triazole derivative",C16H13N3O3,295.298,,synthetic,,,inactive against L. amaz amastigotes,10.3390/molecules21060802
1032,COc4ccc3c(=O)c(c2cc1OCOc1cc2OC)coc3c4,,isoflavone with methylenedioxygenated B ring,C18H14O6,326.30400000000003,Millettia puguensis,natural,,isoflavone,inactive linf (stage not reported),PMID:22414104 
1034,CC(O)c2ccc1OC(C)(C)CC(=O)c1c2,,deacyl derivative,C13H16O3,220.26799999999994,Calea uniflora (Asteraceae),natural,,,inactive against Lmaj promastigotes,PMID:22414104 
1035,Cc2cc(=O)c1c(C(=O)O)cccc1o2,,chromone derivative,C11H8O4,204.181,African Ancistrocladus species (Ancistrocladaceae),natural,,,inactive against Ldon,PMID:22414104 
1036,COc3ccc2oc1ccc(OC)c(O)c1c(=O)c2c3,,xanthone,C15H12O5,272.256,"the roots of Andrographis paniculata (Acanthaceae)
",natural,,,inactive against Linf,"PMID:22414104
"
1037,COc3cc(O)c2c(=O)c1c(OC)c(OC)ccc1oc2c3,,xanthone,C16H14O6,302.28200000000004,"the roots of Andrographis paniculata (Acanthaceae)
",natural,,,inactive against Linf,"PMID:22414104
"
1038,"CCCCCCCCCC[C@@H]([C@H]1CC[C@@H](O1)[C@H]2CC[C@@H](O2)[C@@H](CCCCCCCC[C@H](CC3=C[C@@H](OC3=O)C)O)O)O
",,molvizarine,C35H62O7,594.8740000000007,,natural,,C 35 bis-THF acetogenin,inactive against Leishmania species,"PMID:22414104
"
1039,CCCCCCCCCCC(O)C3CCC(C2CCC(C(O)CCCCCCCCC(O)C/C1=C/C(C)OC1=O)O2)O3,"3-{2,11-Dihydroxy-11-[5'-(1-hydroxyundecyl)octahydro-2,2'-bifuran-5-yl]undecyl}-5-methyl-2(5H)-furanone",parviflorin,C35H62O7,594.8626,,natural,,C 35 bis-THF acetogenin,inactive against Leishmania species,"PMID:22414104
"
1040,c1cc2c(cc1O)OC[C@@H]3[C@H]2Oc4c3cc5c(c4)OCO5,"(6aR,12aR)-6a,12a-Dihydro-6H-[1,3]dioxolo[5,6][1]benzofuro[3,2-c]chromen-3-ol",maackiain,C16H12O5,284.2635,Millettia puguensis,natural,,Pterocarpane derivative,inactive against Linf,"PMID:22414104
"
1041,Nc6nc(c2ccc(c1ccccc1)cc2)cc(c5ccc(C4NC(=O)c3ccccc3N4)cc5)n6,,,C30H23N5O,469.5480000000001,,synthetic,"quinazolinone,pyrimidine",,inactive against L.don amastigotes,10.1021/jm400053v
1042,CC6(c4ccc(Nc3nc(N1CCC(O)CC1)nc(N2CCC(O)CC2)n3)cc4)NC(=O)c5ccccc5N6,,"quinazolinone,triazine hybrid",C28H34N8O3,530.6330000000003,,synthetic,,,inactive against L. don (IC 50 > 40 micromol),10.1021/jm400053v
1043,CC6(c4ccc(Nc3nc(N1CCOCC1)nc(N2CCOCC2)n3)cc4)NC(=O)c5ccccc5N6,,"quinazolinone,triazine hybrid",C26H30N8O3,502.57900000000024,,synthetic,,,inactive against L.don (IC 50 > 40 micromol),10.1021/jm400053v
1044,CC6(c4ccc(Nc3nc(NCCCN1CCOCC1)nc(NCCCN2CCOCC2)n3)cc4)NC(=O)c5ccccc5N6,,"quinazolinone,triazine hybrid",C32H44N10O3,616.7710000000003,,synthetic,,,inactive against L.don (IC 50 > 40 micromol),10.1021/jm400053v
1045,CN8CCCc7cc(c6nc(Nc3ccc(C2(C)NC(=O)c1ccccc1N2)cc3)nc(c5ccc4CCCN(C)c4c5)n6)ccc78,,"quinazolinone,triazine hybrid",C38H38N8O,622.777,,synthetic,,,inactive against L. don amas (IC 50 > 40micromol,10.1021/jm400053v
1046,CC(C)c5ccc(C(C(=O)NC(C)(C)C)N(C(=O)c1cccc(Cl)c1)c4ccc(C3(C)NC(=O)c2ccccc2N3)cc4)cc5,,"quinazolinone,Peptide hybrid",C37H39ClN4O3,623.1970000000002,,,,,inactive against L. don prom (IC 50 > 40micromol,10.1021/jm400053v
1047,COc5ccc(C(C(=O)NC(C)(C)C)N(C(=O)c1cccc(Cl)c1)c4ccc(C3(C)NC(=O)c2ccccc2N3)cc4)cc5,,"quinazolinone,Peptide hybrid",C35H35ClN4O4,611.1420000000002,,,,,inactive against L. don prom (IC 50 > 40micromol,10.1021/jm400053v
1048,CC(C)(C)NC(=O)C(c1ccc(Cl)cc1)N(C(=O)c2cccc(Cl)c2)c5ccc(C4(C)NC(=O)c3ccccc3N4)cc5,,"quinazolinone,Peptide hybrid",C34H32Cl2N4O3,615.5610000000003,,,,,inactive against L. don prom (IC 50 > 40micromol,10.1021/jm400053v
1049,CC(C)(C)NC(=O)C(c1ccc(Br)cc1)N(C(=O)c2cccc(Cl)c2)c5ccc(C4(C)NC(=O)c3ccccc3N4)cc5,,"quinazolinone,Peptide hybrid",C34H32BrClN4O3,660.0120000000002,,,,,inactive against L. don prom (IC 50 > 40micromol,10.1021/jm400053v
1050,CC(C)c6ccc(C(C(=O)NC1CCCCC1)N(C(=O)c2cccc(Cl)c2)c5ccc(C4(C)NC(=O)c3ccccc3N4)cc5)cc6,,"quinazolinone,Peptide hybrid",C39H41ClN4O3,649.2350000000002,,,,,inactive against L. don prom (IC 50 > 40micromol,10.1021/jm400053v
1051,COc6ccc(C(C(=O)NC1CCCCC1)N(C(=O)c2cccc(Cl)c2)c5ccc(C4(C)NC(=O)c3ccccc3N4)cc5)cc6,,"quinazolinone,Peptide hybrid",C37H37ClN4O4,637.1800000000002,,,,,inactive against L. don prom (IC 50 > 40micromol,10.1021/jm400053v
1052,COc5cc(CC(Nc3ccc(C2(C)NC(=O)c1ccccc1N2)cc3)c4nnnn4CC(C)(C)C)cc(OC)c5OC,,"quinazolinone,tetrazole hybrid",C32H39N7O4,585.7090000000002,,,,,inactive against L. don (IC 50 > 40 micromol),10.1021/jm400053v
1053,CC(C)(C)Cn1nnnc1C(Cc2ccc(F)cc2)Nc5ccc(C4(C)NC(=O)c3ccccc3N4)cc5,,"quinazolinone,tetrazole hybrid",C29H32FN7O,513.6210000000002,,,,,inactive against L. doni amas(IC 50 > 20 micromol),10.1021/jm400053v
1054,CC(C)(C)Cn1nnnc1C(Cc2ccncc2)Nc5ccc(C4(C)NC(=O)c3ccccc3N4)cc5,,"quinazolinone,tetrazole hybrid",C28H32N8O,496.6190000000002,,,,,inactive against L. don IC 50 > 40 micromol),10.1021/jm400053v
1055,Cc5cccc6cccc(C(Nc3ccc(C2(C)NC(=O)c1ccccc1N2)cc3)c4nnnn4CC(C)(C)C)c56,,"quinazolinone,tetrazole hybrid",C33H35N7O,545.6910000000001,,,,,inactive against L. dono amas (IC 50 >20 micromol),10.1021/jm400053v
1056,COc5ccc(C)c6c(C(Nc3ccc(C2(C)NC(=O)c1ccccc1N2)cc3)c4nnnn4CC(C)(C)C)cccc56,,"quinazolinone,tetrazole hybrid",C34H37N7O2,575.7170000000002,,,,,inactive against L. don prom (IC 50=15.53microM),10.1021/jm400053v
1057,COc6ccc(CC(Nc3ccc(C2(C)NC(=O)c1ccccc1N2)cc3)c4nnnn4CC5CCCCC5)cc6,,"quinazolinone,tetrazole hybrid",C32H37N7O2,551.6950000000003,,,,,inactive against L. don,10.1021/jm400053v
1058,CC6(c4ccc(NC(Cc1ccc(Cl)cc1)c2nnnn2CC3CCCCC3)cc4)NC(=O)c5ccccc5N6,,"quinazolinone,tetrazole hybrid",C31H34ClN7O,556.1140000000004,,,,,inactive against L. don,10.1021/jm400053v
1059,CC6(c4ccc(NC(Cc1ccc(Br)cc1)c2nnnn2CC3CCCCC3)cc4)NC(=O)c5ccccc5N6,,"quinazolinone,tetrazole hybrid",C31H34BrN7O,600.5650000000003,,,,,inactive against L. don,10.1021/jm400053v
1060,CC(C)(C)Cn1nnnc1C(CNCc2ccccc2)c5ccc(C4NC(=O)c3ccccc3N4)cc5,,"quinazolinone,tetrazole hybrid",C29H33N7O,495.6310000000002,,,,,inactive against L. don amast (IC50 > 40 micromol),10.1021/jm400053v
1061,CCCCCNCC(c3ccc(C2NC(=O)c1ccccc1N2)cc3)c4nnnn4CC(C)(C)C,,"quinazolinone,tetrazole hybrid",C27H37N7O,475.64100000000025,,,,,inactive against L. don amast (IC50 > 40 micromol),10.1021/jm400053v
1062,CCCCNCC(c3ccc(C2NC(=O)c1ccccc1N2)cc3)c4nnnn4CC(C)(C)C,,"quinazolinone,tetrazole hybrid",C26H35N7O,461.6140000000002,,,,,inactive against L. don amast (IC50 > 40 micromol),10.1021/jm400053v
1063,CN6CCc5cc(C(c3ccc(C2NC(=O)c1ccccc1N2)cc3)c4nnnn4CC(C)(C)C)ccc5C6,,"quinazolinone,tetrazole hybrid",C31H35N7O,521.6690000000002,,,,,inactive against L. don amast (IC50 > 40 micromol),10.1021/jm400053v
1064,C1=C(NC(=C1Br)Br)C(=O)NCCCCNCCCNC(=O)C2=CC(=C(N2)Br)Br,"4,5-Dibromo-N-{3-[(4-{[(4,5-dibromo-1H-pyrrol-2-yl)carbonyl]amino}butyl)amino]propyl}-1H-pyrrole-2-carboxamide",pseudoceratidine,C17H21Br4N5O2,646.997,the sponge Tedania brasiliensis,natural,,,"inactive: L.amaz, L.inf prom(EC50>100microM)",10.1021/acs.jnatprod.7b00876
1065,CC(=O)c1c(Br)c(Br)[nH]c1C(=O)NCCCCN(CCCNC(=O)c2[nH]c(Br)c(Br)c2C(C)=O)C(C)=O,,N 12 -Acetylpseudoceratidine,C23H27Br4N5O5,773.1150000000002,,synthetic,,,"inactive: L.amaz, L.inf prom(EC50>100microM)",10.1021/acs.jnatprod.7b00876
1066,c1cc([nH]c1C(=O)NCCCCNCCCNC(=O)c2cc(c([nH]2)Br)Br)Br         ,"4,5-Dibromo-N-{3-[(4-{[(5-bromo-1H-pyrrol-2-yl)carbonyl]amino}butyl)amino]propyl}-1H-pyrrole-2-carboxamide",3-debromopseudoceratidine,C17H22Br3N5O2,568.101,"ponge
Tedania brasiliensis",natural,,,"inactive: L.amaz, L.inf prom(EC50>100microM)",10.1021/acs.jnatprod.7b00876
1067,c1cc([nH]c1C(=O)NCCCNCCCCNC(=O)c2cc(c([nH]2)Br)Br)Br,"4,5-Dibromo-N-{4-[(3-{[(5-bromo-1H-pyrrol-2-yl)carbonyl]amino}propyl)amino]butyl}-1H-pyrrole-2-carboxamide",20-debromopseudoceratidine,C17H22Br3N5O2,568.101,"ponge
Tedania brasiliensis",natural,,,"inactive: L.amaz, L.inf prom(EC50>100microM)",10.1021/acs.jnatprod.7b00876
