ID_compound,SMILES,Common_name,Biological Activity,Pathogen,Category,IC50 (µM),Experiment Type,IC50(µg/ml),CC50,Ki,EC50_invitro,EC50_viral,% Inhibition,Tested at [C],Molecular Weight,Origin,Formula,Family,Sub_family,Nature,Reference,ID_ref,PUBCHEM_CID
3600,C1=CC=C(C(=C1)C=O)C=O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,134.13,,C8H6O2,,,,AID_1479145,,4807
3601,CC(C)(C(=O)OCCCOC(=O)C(C)(C)OC1=CC=C(C=C1)Cl)OC2=CC=C(C=C2)Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,469.36,,C23H26Cl2O6,,,,AID_1479145,,5217
3602,CC1=NC=C(C(=N1)N)CN(/C(=C(\SS/C(=C(\N(C=O)CC2=CN=C(N=C2N)C)/C)/CCOC(=O)C(C)C)/CCOC(=O)C(C)C)/C)C=O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,702.9,,C32H46N8O6S2,,,,AID_1479145,,20055424
3603,CCN(CC(C)O)C1=NN=C(C=C1)NNC(=O)OCC,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,283.33,,C12H21N5O3,,,,AID_1479145,,2515
3604,CCCC1=CC(=C(C=C1)OCC(=O)N2CCN(CC2)C(=O)COC3=C(C=C(C=C3)CCC)OC)OC,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,498.62,,C28H38N2O6,,,,AID_1479145,,71622
3605,CCO[C@H](CC1=CC=C(C=C1)OCCC2=CC=C(C=C2)OS(=O)(=O)C)C(=O)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,408.47,,C20H24O7S,,,,AID_1479145,,57823090
3606,CC1=NC=C(C(=N1)N)CNC(=O)N(CCCl)N=O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,272.7,,C9H13ClN6O2,,,,AID_1479145,,39214
3607,C1=CC=C2C(=C1)C=CC=C2CC(=O)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,186.21,,C12H10O2,,,,AID_1479145,,6862
3608,CC[C@H](C1=CC=C(C=C1)O)[C@@H](CC)C2=CC=C(C=C2)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,270.37,,C18H22O2,,,,AID_1479145,,192197
3609,CC(C)NCC(C1=CC=CC=C1Cl)O.Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,250.17,,C11H17Cl2NO,,,,AID_1479145,,23360
3610,CC1=NC(=C(O1)C2=CC(=C(C=C2)S(=O)(=O)N)F)C3CCCCC3,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,338.4,,C16H19FN2O3S,,,,AID_1479145,,159271
3611,C1=CC(=NC=C1Cl)C(=O)NCCN.Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,236.1,,C8H11Cl2N3O,,,,AID_1479145,,163727
3612,C1=CC=C(C=C1)C(=O)NCCC(=O)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,193.2,,C10H11NO3,,,,AID_1479145,,71651
3613,C1=C(C(=O)NC(=O)N1[C@@H]2[C@H]([C@@H]([C@H](O2)CO)O)O)/C=C\Br,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,349.14,,C11H13BrN2O6,,,,AID_1479145,,72187526
3614,CCN1C=C(C(=O)C2=CN=C(N=C21)N3CCCC3)C(=O)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,288.31,,C14H16N4O3,,,,AID_1479145,,4855
3615,CC(C)C(=O)OCC1=CC(=CC=C1)OC(=O)[C@H]2C(S[C@H]3N2C(=O)[C@H]3NC(=O)CC4=CC=CC=C4)(C)C,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,510.61,,C27H30N2O6S,,,,AID_1479145,,216265
3616,CC(=CCC/C(=C/CC/C(=C/C(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)O)/C)/C)C,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,578.79,,C36H50O6,,,,AID_1479145,,5282229
3617,C1CCC(C1)CC2NC3=CC(=C(C=C3S(=O)(=O)N2)S(=O)(=O)N)Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,379.89,,C13H18ClN3O4S2,,,,AID_1479145,,2904
3618,C1CC2C[C@H]1[C@H]3[C@@H]2CN(C3)NC(=O)C4=CC(=C(C=C4)Cl)S(=O)(=O)N,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,369.87,,C16H20ClN3O3S,,,,AID_1479145,,72187527
3619,C1=C(C(=CNC1=O)Cl)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,145.54,,C5H4ClNO2,,,,AID_1479145,,54679224
3620,CC(C)C1=NN2C=CC=CC2=C1C(=O)C(C)C,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,230.31,,C14H18N2O,,,,AID_1479145,,3671
3621,CC(CN(C)C)C(C)(CC1=CC=C(C=C1)Cl)O.Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,292.25,,C14H23Cl2NO,,,,AID_1479145,,92876
3622,CC1=NN=C2N1C3=C(C=C(S3)CCC(=O)N4CCOCC4)C(=NC2)C5=CC=CC=C5Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,455.97,,C22H22ClN5O2S,,,,AID_1479145,,65889
3623,C1=CC(=CC=C1CN2C=CN=C2)/C=C/C(=O)O.Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,264.71,,C13H13ClN2O2,,,,AID_1479145,,6438130
3624,CN(C1=NC(=CC=C1)OC)C(=S)OC2=CC3=C(CCCC3)C=C2,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,328.44,,C18H20N2O2S,,,,AID_1479145,,3936
3625,C1=CC(=C(C=C1S(=O)(=O)N)S(=O)(=O)N)Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,270.72,,C6H7ClN2O4S2,,,,AID_1479145,,69594
3626,C1=CC(=CC(=C1)NC(=O)C(=O)O)C2=NNN=N2,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,233.19,,C9H7N5O3,,,,AID_1479145,,2006
3627,CC1=CC=C(C=C1)C(C)OC(=O)C2(CCC(C2(C)C)C(=O)O)C.C(CO)NCCO,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,423.55,,C23H37NO6,,,,AID_1479145,,21853
3628,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)C(=O)OCOC(=O)C(C)(C)C)C,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,463.56,,C22H29N3O6S,,,,AID_1479145,,33478
3629,CC1=C(C=CC(=C1)O)Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,142.58,,C7H7ClO,,,,AID_1479145,,1732
3630,CC1CN(CCN1)C2=C(C(=C3C(=C2)N(C=C(C3=O)C(=O)O)C4CC4)C)F.Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,395.86,,C19H23ClFN3O3,,,,AID_1479145,,656829
3631,CC(C1=CC=CC=C1)N2C=NC=C2C(=O)OC.Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,266.73,,C13H15ClN2O2,,,,AID_1479145,,118264
3632,C1CN(CCN1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4=CC=C(C=C4)F)F.Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,421.83,,C20H18ClF2N3O3,,,,AID_1479145,,56207
3633,CC(=O)NC1=CC=C(C=C1)C(=O)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,179.18,,C9H9NO3,,,,AID_1479145,,19266
3634,COC(=O)NC1=NC2=C(N1)C=C(C=C2)S(=O)C3=CC=CC=C3,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,315.35,,C15H13N3O3S,,,,AID_1479145,,40854
3635,COP(=O)(OC)OC=C(Cl)Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,220.98,,C4H7Cl2O4P,,,,AID_1479145,,3039
3636,C1=C(C(=CC(=C1N)S(=O)(=O)N)S(=O)(=O)N)C(=C(Cl)Cl)Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,380.66,,C8H8Cl3N3O4S2,,,,AID_1479145,,43231
3637,CC(=O)NC1=CC=C(C=C1)OC(=O)C2=CC=CC=C2OC(=O)C,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,313.31,,C17H15NO5,,,,AID_1479145,,21102
3638,CCN(CCCC1=CC=CC=C1)CCCC2=CC=CC=C2.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,473.57,,C26H35NO7,,,,AID_1479145,,21718
3639,CC(CC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)N)N(C)C.OS(=O)(=O)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,394.49,,C19H26N2O5S,,,,AID_1479145,,176163
3640,CC1CCN(CC1)CCCC(=O)C2=CC=C(C=C2)F,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,263.36,,C16H22FNO,,,,AID_1479145,,15387
3641,CC1=C(C(=O)OC2=C1C=CC(=C2)OP(=O)(OCCCl)OCCCl)Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,415.59,,C14H14Cl3O6P,,,,AID_1479145,,9454
3642,CCC(=O)O.CCC(=O)O.C1CN=C(N1)C2=CC(=CC=C2)NC(=O)NC3=CC=CC(=C3)C4=NCCN4,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,496.57,,C25H32N6O5,,,,AID_1479145,,9983292
3643,C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1S[C@H]3C[C@H](NC3)C(=O)N(C)C)C(=O)O)[C@@H](C)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,383.47,,C17H25N3O5S,,,,AID_1479145,,441130
3644,CCC1(CCCCN(C1)C)C2=CC(=CC=C2)O.Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,269.82,,C15H24ClNO,,,,AID_1479145,,65483
3645,CC(C)(C)NCC(C1=CC(=CC(=C1)OC(=O)N(C)C)OC(=O)N(C)C)O.Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,403.91,,C18H30ClN3O5,,,,AID_1479145,,54765
3646,COC1=NN=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)N,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,280.31,,C11H12N4O3S,,,,AID_1479145,,5330
3647,CC(C)C(=O)NC1=CC=CC(=C1)C2CN3CCSC3=N2,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,289.4,,C15H19N3OS,,,,AID_1479145,,166572
3648,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)OC(=O)N(CCCl)CCCl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,440.41,,C23H31Cl2NO3,,,,AID_1479145,,259331
3649,C1=CC=C(C=C1)CCNCCCCCCNCCC2=CC(=C(C=C2)O)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,356.51,,C22H32N2O2,,,,AID_1479145,,55483
3650,COP(=S)(OC)OC1=CC(=C(C=C1Cl)Cl)Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,321.55,,C8H8Cl3O3PS,,,,AID_1479145,,9298
3651,C1C(=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CS3)C(=O)[O-])C[N+]4=CC=C(C=C4)C(=O)N,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,458.52,,C20H18N4O5S2,,,,AID_1479145,,21743
3652,CCCCCCCCC(=O)NCC1=CC(=C(C=C1)O)OC,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,293.41,,C17H27NO3,,,,AID_1479145,,2998
3653,CC1CCC2=C3N1C=C(C(=O)C3=CC(=C2C)F)C(=O)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,275.28,,C15H14FNO3,,,,AID_1479145,,71186
3654,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)N)O)O)O.Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,215.63,,C6H14ClNO5,,,,AID_1479145,,2723635
3655,CC(C)COC(=O)C1=CC=C(C=C1)N,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,193.25,,C11H15NO2,,,,AID_1479145,,7176
3656,CCCCCCCCCCCCOCCO,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,230.39,,C14H30O2,,,,AID_1479145,,24750
3657,CC1=C(C=CC=C1NC2=C(C=CC=N2)C(=O)O)C(F)(F)F.CNC[C@@H]([C@H]([C@H]([C@@H](CO)O)O)O)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,491.46,,C21H28F3N3O7,,,,AID_1479145,,60196270
3658,CCC1=C(C(=CC=C1)CC)NC(=O)CN(CC(=O)O)CC(=O)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,322.36,,C16H22N2O5,,,,AID_1479145,,170344
3659,CN1C[C@@H]2C[C@H]1CN2C3=C(C=C4C(=C3)N(C=C(C4=O)C(=O)O)C5CC5)F,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,357.38,,C19H20FN3O3,,,,AID_1479145,,71335
3660,C1=CC(=CC=C1C(=O)O)OCCCOC2=CC=C(C=C2)C(=O)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,316.31,,C17H16O6,,,,AID_1479145,,68610
3661,C1C2=C(C(=CC=C2)O)C(=O)C3=C1C=CC=C3O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,226.23,,C14H10O3,,,,AID_1479145,,2202
3662,CN(C1=CC=C(C=C1)OC(=O)C2=CC=CO2)C(=O)C(Cl)Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,328.15,,C14H11Cl2NO4,,,,AID_1479145,,19529
3663,COC(=O)/C=C\C(=O)OC,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,144.13,,C6H8O4,,,,AID_1479145,,5271565
3664,C1=CC=C(C=C1)CCO,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,122.17,,C8H10O,,,,AID_1479145,,6054
3665,C(CS)N.Cl,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,113.61,,C2H8ClNS,,,,AID_1479145,,9082
3666,CC(=O)OCC(=O)[C@]1(CCC2[C@@]1(C[C@@H](C3C2CCC4=CC(=O)CC[C@]34C)O)C)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,404.5,,C23H32O6,,,,AID_1479145,,5702068
3667,CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,278.33,,C10H15O3PS2,,,,AID_1479145,,3346
3668,C1=C(OC=C(C1=O)O)CO,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,142.11,,C6H6O4,,,,AID_1479145,,3840
3669,CC(=C)[C@H]1CC2=C(O1)C=CC3=C2O[C@@H]4COC5=CC(=C(C=C5[C@@H]4C3=O)OC)OC,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,394.42,,C23H22O6,,,,AID_1479145,,6758
3670,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O.O.O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,338.27,,C15H14O9,,,,AID_1479145,,5284452
3671,C1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])C(=O)N,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,211.13,,C7H5N3O5,,,,AID_1479145,,4511
3672,C1=CC=NC(=C1)C(=O)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,123.11,,C6H5NO2,,,,AID_1479145,,1018
3673,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CCl)O)O)CCl)O)O)Cl)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,397.64,,C12H19Cl3O8,,,,AID_1479145,,71485
3674,C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3C2=O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,208.22,,C14H8O2,,,,AID_1479145,,6780
3675,C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,329.21,,C10H12N5O6P,,,,AID_1479145,,6076
3676,CN(C)S(=O)(=O)C1=CC=C(C=C1)OP(=S)(OC)OC,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,325.35,,C10H16NO5PS2,,,,AID_1479145,,5859
3677,CCOC(=O)C1=CC=CC=C1O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,166.18,,C9H10O3,,,,AID_1479145,,8365
3678,C(/C(=C\C(=O)O)/C(=O)O)C(=O)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,174.11,,C6H6O6,,,,AID_1479145,,444212
3679,CC1=CC(=CC=C1)OC(=O)C,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,150.18,,C9H10O2,,,,AID_1479145,,67406
3680,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COC(=O)C5=CC=NC=C5)O)C)O)F)C,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,497.56,,C28H32FNO6,,,,AID_1479145,,16752
3681,C1CCC(CC1)NC2CCCCC2,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,181.32,,C12H23N,,,,AID_1479145,,7582
3682,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COC(=O)C)O)C)O)F)C,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,434.5,,C24H31FO6,,,,AID_1479145,,236702
3683,C1=CN=CC=C1C(=O)NN,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,137.14,,C6H7N3O,,,,AID_1479145,,3767
3684,C(CN)N.[Cl-].[Cl-].[Pt+2],,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,326.08,,C2H8Cl2N2Pt,,,,AID_1479145,,139057448
3685,C(=O)(C(Cl)(Cl)Cl)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,163.39,,C2HCl3O2,,,,AID_1479145,,6421
3686,C1=CC(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-],,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,168.11,,C6H4N2O4,,,,AID_1479145,,7452
3687,C1=CC=C2C(=C1)N=CS2,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,135.19,,C7H5NS,,,,AID_1479145,,7222
3688,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O)C(=O)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,320.34,,C20H16O4,,,,AID_1479145,,66494
3689,C1=CC=C(C=C1)[N+](=O)[O-],,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,123.11,,C6H5NO2,,,,AID_1479145,,7416
3690,C([C@@H]([C@H]([C@@H]([C@H](CBr)O)O)O)O)Br,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,307.97,,C6H12Br2O4,,,,AID_1479145,,5284381
3691,CC(=O)OC[C@H]1[C@@H]([C@H]([C@@H](O1)N2C=CC(=O)NC2=O)OC(=O)C)OC(=O)C,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,370.31,,C15H18N2O9,,,,AID_1479145,,73265182
3692,C[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@@H]5C[C@H]6[C@H](CC7=CNC8=CC=CC6=C78)N(C5)C,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,583.69,,C33H37N5O5,,,,AID_1479145,,50989988
3693,CC[C@@H](CO)NCCN[C@@H](CC)CO,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,204.31,,C10H24N2O2,,,,AID_1479145,,14052
3694,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,212.23,,C8H8N2O3S,,,,AID_1479145,,5734
3695,C1CN=C(NC1C2C(=O)NCC(C(=O)NC(C(=O)NC(C(=O)NC(=CNC(=O)N)C(=O)N2)CNC(=O)CC(CCCN)N)CO)N)N,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,668.72,,C25H44N14O8,,,,AID_1479145,,2547
3696,CCCCC[C@@H](C=C[C@H]1[C@@H](CC(=O)[C@H]1CC=CCCCC(=O)O)O)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,352.47,,C20H32O5,,,,AID_1479145,,122348
3697,CC1=C(C=C(C=C1)N2C(=O)C(=C(N2)C)N=NC3=CC=CC(=C3O)C4=CC(=CC=C4)C(=O)O)C,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,442.48,,C25H22N4O4,,,,AID_1479145,,135449332
3698,C1C[C@@H](O[C@@H]1CO)N2C=NC3=C2N=CNC3=O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,236.23,,C10H12N4O3,,,,AID_1479145,,135398739
3699,C1C2CNCC1C3=CC4=NC=CN=C4C=C23,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,211.27,,C13H13N3,,,,AID_1479145,,170361
3700,C[N+](C)(C)CC(=O)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,118.16,,C5H12NO2+,,,,AID_1479145,,248
3701,C[C@]12C[C@@H]([C@@H]3[C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)CCC5=CC(=O)C=C[C@]35C)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,416.51,,C24H32O6,,,,AID_1479145,,26604446
3702,C(CC(=O)O)CN,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,103.12,,C4H9NO2,,,,AID_1479145,,119
3703,C=CC(CCC(=O)O)N,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,129.16,,C6H11NO2,,,,AID_1479145,,5665
3704,CC1(C(=O)N(C(=O)O1)C)C,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,143.14,,C6H9NO3,,,,AID_1479145,,5576
3705,C1CC(CCC1CN)C(=O)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,157.21,,C8H15NO2,,,,AID_1479145,,5526
3706,C1CC(CCC1NCC2=C(C(=CC(=C2)Br)Br)N)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,378.11,,C13H18Br2N2O,,,,AID_1479145,,2132
3707,COC(=O)CCC(=O)CN,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,145.16,,C6H11NO3,,,,AID_1479145,,157922
3708,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COP(=O)([O-])[O-])O)C)O)F)C,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,470.43,,C22H28FO8P-2,,,,AID_1479145,,40468194
3709,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@@H]([C@]2(C[C@H]1[N+]4(CCCCC4)C)C)CC[C@]5([C@@H]3C[C@@H]([C@H]5OC(=O)C)[N+]6(CCCCC6)C)C,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,572.88,,C35H60N2O4+2,,,,AID_1479145,,73265403
3710,C(CC(=O)O)[C@H](C(=O)O)N,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,147.13,,C5H9NO4,,,,AID_1479145,,23327
3711,C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)NN,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,226.23,,C10H14N2O4,,,,AID_1479145,,34359
3712,COC1=CC=CC=C1O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,124.14,,C7H8O2,,,,AID_1479145,,460
3713,CCOC(=O)C1=CC=CC=C1C(=O)OCC,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,222.24,,C12H14O4,,,,AID_1479145,,6781
3714,C[C@H](CCC(=O)[O-])[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,391.57,,C24H39O4-,,,,AID_1479145,,25749124
3715,C=CC1=CC=CC=C1,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,104.15,,C8H8,,,,AID_1479145,,7501
3716,CCC=CCC=CCC=CCCCCCCCC(=O)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,278.44,,C18H30O2,,,,AID_1479145,,860
3717,COC(=O)C1=CC=CC=C1O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,152.15,,C8H8O3,,,,AID_1479145,,4133
3718,C[C@@]1([C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,460.44,,C22H24N2O9,,,,AID_1479145,,54675779
3719,CCCCCCCCCC(=O)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,172.27,,C10H20O2,,,,AID_1479145,,2969
3720,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@H]2CN1C[C@H]([C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC(=O)N)NC(=O)C4=NC5=CC=CC=C5C=C4)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,670.86,,C38H50N6O5,,,,AID_1479145,,454469
3721,C1=CC(=O)OC2=CC(=C(C=C21)O[C@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O)O,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,340.28,,C15H16O9,,,,AID_1479145,,15558440
3722,C1CN1P(=S)(N2CC2)N3CC3,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,189.22,,C6H12N3PS,,,,AID_1479145,,5453
3723,CCCCCCCCCCCCCCCC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(CCCC1(C)C)C,,Inactive,SARS_CoV-2,Spike_cov-2,,,,,,,,,,524.87,,C36H60O2,,,,AID_1479145,,5058
