ID_compound,SMILES,Common_name,Biological Activity,Pathogen,Category,IC50 (µM),Experiment Type,IC50(µg/ml),CC50,Ki,EC50_invitro,EC50_viral,% Inhibition,Tested at [C],Molecular Weight,Origin,Formula,Family,Sub_family,Nature,Reference,ID_ref,PUBCHEM_CID
3445,CC(C)CC(=O)NC1=CC(=NN1C2=NC3=C(CCCC3)C(=O)N2)C4CC4,,Active,Leishmania,Intracellular,7.9,,,,,,,,,355.442,,C19H25N5O2,,,,AID_1159564,136253212,136253212
3446,CC1=CC(=C(C(=C1C)S(=O)(=O)N2C(C(=O)NC2=S)CC(C)C)C)C,,Inactive,Leishmania,Extracellular,,,,,,,,4.2,83.3 µM,368.524,,C17H24N2O3S2,,,,AID_1063,4407971,4407971
3447,CC(C)(C)NC1=NC(=NC(=N1)SC)N2CCOCC2,,Inactive,Leishmania,Extracellular,,,,,,,,-1.11,83.3 µM,283.401,,C12H21N5OS,,,,AID_1063,977239,977239
3448,CCCOC1=C(C=C(C=C1)Br)/C=N/O,,Inactive,Leishmania,Extracellular,,,,,,,,5.99,83.3 µM,258.115,,C10H12BrNO2,,,,AID_1063,6894153,6894153
3449,COC1=CC2=C(C=C1)C=C(C=C2)C(=O)C3CCCN(C3)C(=O)C4=CSN=N4,,Inactive,Leishmania,Extracellular,,,,,,,,3.88,83.3 µM,381.457,,C20H19N3O3S,,,,AID_1063,16188640,16188640
3450,CN(CC1=CC(=CC=C1)N2C=CC=N2)C(=O)CCC3=NN=C(O3)C(C4=CC=CC=C4)OC,,Inactive,Leishmania,Extracellular,,,,,,,,0.91,83.3 µM,431.496,,C24H25N5O3,,,,AID_1063,16191179,16191179
3451,C1CCC2=C(C1)CCN3C2=CC(=O)NC3=O,,Inactive,Leishmania,Extracellular,,,,,,,,-1.12,83.3 µM,218.256,,C12H14N2O2,,,,AID_1063,663303,663303
3452,CC[C@H](C)C(C(=O)N1CCN(CC1)C(=O)OC(C)(C)C)N2C=C(N=N2)C(CC3=CC=C(C=C3)O)NC(=O)OC(C)(C)C,,Inactive,Leishmania,Extracellular,,,,,,,,-1.53,83.3 µM,586.734,,C30H46N6O6,,,,AID_1063,16066580,16066580
3453,C1OC2=C(O1)C=C(C=C2)C3=NOC(=N3)CN(CCO)CC4=CC=CS4,,Inactive,Leishmania,Extracellular,,,,,,,,-2.95,83.3 µM,359.407,,C17H17N3O4S,,,,AID_1063,16187314,16187314
3454,CC1=C(C(=O)N(N1)C2=CC=CC=C2)C=NC3=CC=C(C=C3)S(=O)(=O)NC4=CC(=NC(=N4)OC)OC,,Inactive,Leishmania,Extracellular,,,,,,,,-8.26,83.3 µM,494.533,,C23H22N6O5S,,,,AID_1063,1034964,1034964
3455,COC1=C(C=C(C=C1Cl)Cl)/C=N/N2C=NN=C2,,Inactive,Leishmania,Extracellular,,,,,,,,18.76,83.3 µM,271.107,,C10H8Cl2N4O,,,,AID_1063,6939260,6939260
3456,C1CCC(CC1)NC(=O)NC2=CC=C(C=C2)N,,Inactive,Leishmania,Extracellular,,,,,,,,-1.68,83.3 µM,233.315,,C13H19N3O,,,,AID_1063,572632,572632
3457,COC1=CC=C(C=C1)CNC(=O)C2=CC=C(O2)CS(=O)(=O)CC3=CC=CC=C3F,,Inactive,Leishmania,Extracellular,,,,,,,,10.14,83.3 µM,417.458,,C21H20FNO5S,,,,AID_1063,5049849,5049849
3458,CN1C2=C(C=CC=N2)N=C1SCC(=O)NC3=NC4=C(S3)C=C(C=C4)OC,,Inactive,Leishmania,Extracellular,,,,,,,,-4.57,83.3 µM,385.474,,C17H15N5O2S2,,,,AID_1063,645553,645553
3459,CC(C)CC(=O)NC1=C(C=C(C=C1)[N+](=O)[O-])OC,,Inactive,Leishmania,Extracellular,,,,,,,,-5.25,83.3 µM,252.27,,C12H16N2O4,,,,AID_1063,3810732,3810732
3460,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC,,Inactive,Leishmania,Extracellular,,,,,,,,2.95,83.3 µM,387.44,,C19H25N5O4,,,,AID_1063,5401,5401
3461,CC1=C(C=C(C=C1)N=C2NC(=O)C(S2)CC(=O)NCC3=CC=CC=C3)C,,Inactive,Leishmania,Extracellular,,,,,,,,-5.33,83.3 µM,367.474,,C20H21N3O2S,,,,AID_1063,135401382,135401382
3462,C1COC2=CC3=NOC(=C3C=C2O1)C4=CC=CC=C4,,Inactive,Leishmania,Extracellular,,,,,,,,-9.11,83.3 µM,253.257,,C15H11NO3,,,,AID_1063,695625,695625
3463,CC1=C(C=CC(=C1)F)S(=O)(=O)NC2=C3C=CSC3=NC=N2,,Inactive,Leishmania,Extracellular,,,,,,,,3,83.3 µM,323.374,,C13H10FN3O2S2,,,,AID_1063,2104900,2104900
3464,CC1=CC=C(C=C1)S(=O)(=O)NC(CC(=O)NCC2CCCO2)C3=C(C(=CC=C3)OC)OC,,Inactive,Leishmania,Extracellular,,,,,,,,-2.7,83.3 µM,462.568,,C23H30N2O6S,,,,AID_1063,3245151,3245151
3465,C1C2CC3CC1CC(C2)(C3)NC4CC(=O)N(C4=O)C5=CC6=C(C=C5)OCO6,,Inactive,Leishmania,Extracellular,,,,,,,,-4.32,83.3 µM,368.433,,C21H24N2O4,,,,AID_1063,2976235,2976235
3466,CC1=CC=C(C=C1)CN2C(=NC3=C2C(=O)N(C(=O)N3C)C)CN4CCOCC4,,Inactive,Leishmania,Extracellular,,,,,,,,8.97,83.3 µM,383.452,,C20H25N5O3,,,,AID_1063,653828,653828
3467,C1CN(CCC1NC(=O)C2=CC=C(C=C2)[N+](=O)[O-])CC(=O)N(C3=CC=CC=C3)C4=CC=CC=C4,,Inactive,Leishmania,Extracellular,,,,,,,,-2.69,83.3 µM,458.518,,C26H26N4O4,,,,AID_1063,3230382,3230382
3468,CC1=CC=CC=C1CSC2=NC3=C(C(=CC(=N3)C)C)C(=O)N2,,Inactive,Leishmania,Extracellular,,,,,,,,-0.72,83.3 µM,311.41,,C17H17N3OS,,,,AID_1063,135433270,135433270
3469,CC(C)N(CC1=NC(=NO1)C2=CC=C(C=C2)OC)C(=O)C3=CC=CS3,,Inactive,Leishmania,Extracellular,,,,,,,,4.34,83.3 µM,357.435,,C18H19N3O3S,,,,AID_1063,1258041,1258041
3470,C1CCCC(CCC1)NC(=O)CN2C(=O)C3(CCCCCC3)NC2=O,,Inactive,Leishmania,Extracellular,,,,,,,,-2.1,83.3 µM,349.475,,C19H31N3O3,,,,AID_1063,2578489,2578489
3471,CC1=CC=C(C=C1)S(=O)(=O)N(CC(=O)OC)C2=CC=CC=C2F,,Inactive,Leishmania,Extracellular,,,,,,,,-2.67,83.3 µM,337.372,,C16H16FNO4S,,,,AID_1063,807915,807915
3472,CC(C1=CC=CC=C1)N(CCC(C2CCOC(C2)(C)C)C3=CC=CC=C3)C(=O)C4=CC=CO4,,Inactive,Leishmania,Extracellular,,,,,,,,38.68,83.3 µM,445.603,,C29H35NO3,,,,AID_1063,2957642,2957642
3473,CC1=C(N=C(N1)C2=CC3=C(C=C2)OCO3)C(=O)O,,Inactive,Leishmania,Extracellular,,,,,,,,-5.94,83.3 µM,246.222,,C12H10N2O4,,,,AID_1063,6622478,6622478
3474,C1=CC(=CN=C1)C2=NN(C(=N2)N)C(=O)C3=CC=CO3,,Inactive,Leishmania,Extracellular,,,,,,,,-1.96,83.3 µM,255.237,,C12H9N5O2,,,,AID_1063,971909,971909
3475,CC1C/C(=N/NC2=C(C=C(C=C2)[N+](=O)[O-])[N+](=O)[O-])/CC(C1)(C)C,,Inactive,Leishmania,Extracellular,,,,,,,,1.73,83.3 µM,320.349,,C15H20N4O4,,,,AID_1063,9658219,9658219
3476,CCOC(=O)CSC1=NN=C2N1C(CC3=CC=CC=C32)(C)C,,Inactive,Leishmania,Extracellular,,,,,,,,-6.72,83.3 µM,317.414,,C16H19N3O2S,,,,AID_1063,647026,647026
3477,C=CCNC(=O)C1=CC=CC=C1CCC2=CC=CC=C2,,Inactive,Leishmania,Extracellular,,,,,,,,5.08,83.3 µM,265.356,,C18H19NO,,,,AID_1063,2228922,2228922
3478,CC1=CC(=NC2=C1C(=O)N(S2)CC(=O)NCCC3=C(C=CC(=C3)OC)OC)C,,Inactive,Leishmania,Extracellular,,,,,,,,20.63,83.3 µM,401.488,,C20H23N3O4S,,,,AID_1063,5309169,5309169
3479,CC/C(=C/C1=[N+](C2=C(S1)C=CC(=C2)C)CCCS(=O)(=O)[O-])/SC,,Inactive,Leishmania,Extracellular,,,,,,,,17.03,83.3 µM,371.549,,C16H21NO3S3,,,,AID_1063,5749511,5749511
3480,C1=CC=C2C(=C1)C=CC(=N2)/C=C/C3=CC=C(C=C3)O,,Inactive,Leishmania,Extracellular,,,,,,,,17.47,83.3 µM,247.297,,C17H13NO,,,,AID_1063,135408526,135408526
3481,C1CCC2=NN=C(N2CC1)/C(=C(/C3=CC=CS3)\O)/C#N,,Inactive,Leishmania,Extracellular,,,,,,,,0.37,83.3 µM,286.36,,C14H14N4OS,,,,AID_1063,135519858,135519858
3482,CCOC(=O)C1=C2C=CC=CN2C=C1C3=CC(=CC=C3)N,,Inactive,Leishmania,Extracellular,,,,,,,,0.87,83.3 µM,280.327,,C17H16N2O2,,,,AID_1063,1481502,1481502
3483,C1CCC(=CC1)CCNC(=S)NC2=CC=C(C=C2)Cl,,Inactive,Leishmania,Extracellular,,,,,,,,2.75,83.3 µM,294.851,,C15H19ClN2S,,,,AID_1063,970844,970844
3484,CCCC(=O)NC(C)C1=NC2=CC=CC=C2N1CC=C,,Inactive,Leishmania,Extracellular,,,,,,,,-5.02,83.3 µM,271.364,,C16H21N3O,,,,AID_1063,3238830,3238830
3485,C1C(OC2=CC=CC=C2O1)CNC(=O)CNC(=O)C3=CC=CC=C3,,Inactive,Leishmania,Extracellular,,,,,,,,9.69,83.3 µM,326.352,,C18H18N2O4,,,,AID_1063,4876822,4876822
3486,C1CN(CCC12OCCO2)C(=O)C3=CC(=O)NC4=C3C=C(C=C4)Br,,Inactive,Leishmania,Extracellular,,,,,,,,-2.26,83.3 µM,393.237,,C17H17BrN2O4,,,,AID_1063,3239823,3239823
3487,C1=CC(=CC(=C1)F)/C=N\NC(=O)C2=CC=C(O2)CN3C=C(C(=N3)[N+](=O)[O-])Br,,Inactive,Leishmania,Extracellular,,,,,,,,6.34,83.3 µM,436.197,,C16H11BrFN5O4,,,,AID_1063,5454880,5454880
3488,CCOCCNC(=O)C1=CC=CC=C1C(=O)NCCOCC,,Inactive,Leishmania,Extracellular,,,,,,,,-6.48,83.3 µM,308.378,,C16H24N2O4,,,,AID_1063,652706,652706
3489,COC1=CC=C(C=C1)CC(=O)NNC(=O)COC2=CC3=CC=CC=C3C=C2,,Inactive,Leishmania,Extracellular,,,,,,,,-4.28,83.3 µM,364.401,,C21H20N2O4,,,,AID_1063,1103487,1103487
3490,C1CN(CCN1C2=CC=C(C=C2)Cl)C(=O)CSC3=NC=NC4=C3NC=N4,,Inactive,Leishmania,Extracellular,,,,,,,,6.78,83.3 µM,388.884,,C17H17ClN6OS,,,,AID_1063,655778,655778
3491,CC(=O)NC(C(=O)NCC1=CC=CC=C1Cl)C(=O)NC2=CC=C(C=C2)OC,,Inactive,Leishmania,Extracellular,,,,,,,,-1.03,83.3 µM,389.839,,C19H20ClN3O4,,,,AID_1063,3765655,3765655
3492,COC(=O)C1=NNC2(C1C(=O)N(C2=O)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl,,Inactive,Leishmania,Extracellular,,,,,,,,-5.38,83.3 µM,418.236,,C19H13Cl2N3O4,,,,AID_1063,3840968,3840968
3493,COC1=CC2=NC3=C(C=C2C=C1)C(=C(S3)C(=O)NCC4=CC=CO4)N,,Inactive,Leishmania,Extracellular,,,,,,,,2.2,83.3 µM,353.403,,C18H15N3O3S,,,,AID_1063,648100,648100
3494,CCOC(=O)CC(C1=CC(=CC=C1)[N+](=O)[O-])NC(=O)C2=CC3=CC=CC=C3OC2=O,,Inactive,Leishmania,Extracellular,,,,,,,,-1.01,83.3 µM,410.382,,C21H18N2O7,,,,AID_1063,5038358,5038358
3495,CCN1CCN(CC1)C(=O)CN(CC2=CC=CC=C2)S(=O)(=O)C,,Inactive,Leishmania,Extracellular,,,,,,,,-4.71,83.3 µM,339.461,,C16H25N3O3S,,,,AID_1063,978259,978259
3496,CC(=O)NC1=CC(=CC=C1)NC(=O)CSC2=NN3C(=NN=C3CCNC(=O)C4=CC=CC=C4)C=C2,,Inactive,Leishmania,Extracellular,,,,,,,,-11.39,83.3 µM,489.561,,C24H23N7O3S,,,,AID_1063,16194696,16194696
3497,CC1=C(C=C(C=C1)S(=O)(=O)N2CCOCC2)C(=O)NCCN3C(=O)/C(=C/C4=CC=CC=C4Cl)/SC3=O,,Inactive,Leishmania,Extracellular,,,,,,,,2.44,83.3 µM,550.058,,C24H24ClN3O6S2,,,,AID_1063,6519710,6519710
3498,C1CCC(C1)CCC(=O)OCC(=O)NC2=CC=CC=C2SC3=CC=CC=C3,,Inactive,Leishmania,Extracellular,,,,,,,,-8.62,83.3 µM,383.513,,C22H25NO3S,,,,AID_1063,3382235,3382235
3499,CC1=CC=C(C=C1)CN2C=NC3=C(C2=O)N=NN3C4=CC(=CC=C4)OC,,Inactive,Leishmania,Extracellular,,,,,,,,-1.81,83.3 µM,347.378,,C19H17N5O2,,,,AID_1063,3242652,3242652
3500,CCNC(=O)NC(=O)COC1=CC=CC=C1C#N,,Inactive,Leishmania,Extracellular,,,,,,,,-4.26,83.3 µM,247.254,,C12H13N3O3,,,,AID_1063,2565436,2565436
3501,CC1=CC=C(C=C1)S(=O)(=O)NCCC2=CC=CC=C2,,Inactive,Leishmania,Extracellular,,,,,,,,-7.51,83.3 µM,275.373,,C15H17NO2S,,,,AID_1063,225587,225587
3502,C1C2CC3CC1CC(C2)(C3)C(=O)OCC4=NC5=CC=CC=C5N4,,Inactive,Leishmania,Extracellular,,,,,,,,14.41,83.3 µM,310.397,,C19H22N2O2,,,,AID_1063,3142835,3142835
3503,CC1=C(C(=CC=C1)OCC2=NN=C(N2CC3=CC=CO3)SCC(=O)NC4=NOC(=C4)C)C,,Inactive,Leishmania,Extracellular,,,,,,,,4.43,83.3 µM,453.524,,C22H23N5O4S,,,,AID_1063,650460,650460
3504,CCOC(=O)C1=CC=CC=C1NC(=O)CSC2=NC=CN2C,,Inactive,Leishmania,Extracellular,,,,,,,,-0.53,83.3 µM,319.386,,C15H17N3O3S,,,,AID_1063,2999730,2999730
3505,C1=CC=C(C=C1)C(=O)CN2C(=O)C3=CC=CC=C3C2=O,,Inactive,Leishmania,Extracellular,,,,,,,,-1.09,83.3 µM,265.268,,C16H11NO3,,,,AID_1063,243038,243038
3506,CN1C(=NN=C1SCC(=O)NC2=C(C=C(C=C2Br)F)F)CNC(=O)C3=CC=CO3,,Inactive,Leishmania,Extracellular,,,,,,,,-1.04,83.3 µM,486.298,,C17H14BrF2N5O3S,,,,AID_1063,986431,986431
3507,CC(C)N(C1=CC=CC=C1)C(=O)COC(=O)CNC(=O)C2=CC=C(C=C2)Br,,Inactive,Leishmania,Extracellular,,,,,,,,-8.5,83.3 µM,433.302,,C20H21BrN2O4,,,,AID_1063,2443235,2443235
3508,CC1=CC2=C(C=C1Cl)C(=C(O2)C(=O)NC3=CC=C(C=C3)S(=O)(=O)N)C,,Inactive,Leishmania,Extracellular,,,,,,,,-9.48,83.3 µM,378.837,,C17H15ClN2O4S,,,,AID_1063,986580,986580
3509,C1CCC(C1)N(CC2=NC3=CC=CC=C3C(=O)N2)C(=O)C4=CC=C(C=C4)Br,,Inactive,Leishmania,Extracellular,,,,,,,,13.78,83.3 µM,426.314,,C21H20BrN3O2,,,,AID_1063,135417641,135417641
3510,CN1C2=C(C=C(S2)C(=O)NC3CC3)C(=N1)C4=CC=C(C=C4)Cl,,Inactive,Leishmania,Extracellular,,,,,,,,10.28,83.3 µM,331.828,,C16H14ClN3OS,,,,AID_1063,5307685,5307685
3511,C1=CC=C(C=C1)C(=O)NCCOC(=O)C2=CC=C(O2)C(=O)OCCNC(=O)C3=CC=CC=C3,,Inactive,Leishmania,Extracellular,,,,,,,,-2.9,83.3 µM,450.447,,C24H22N2O7,,,,AID_1063,2927045,2927045
3512,C1=CC(=CC=C1C2=CC=C(N2CCC(=O)O)CCC(=O)O)F,,Inactive,Leishmania,Extracellular,,,,,,,,6.11,83.3 µM,305.305,,C16H16FNO4,,,,AID_1063,894144,894144
3513,CC1=CC=CC=C1NS(=O)(=O)C2=C(C=CC(=C2)S(=O)(=O)C)Cl,,Inactive,Leishmania,Extracellular,,,,,,,,-3.77,83.3 µM,359.856,,C14H14ClNO4S2,,,,AID_1063,990927,990927
3514,CC1CC(CN(C1)C(=O)CN2C3=CC=CC=C3N=C2SCC(=O)NC4=NOC(=C4)C)C,,Inactive,Leishmania,Extracellular,,,,,,,,-2.72,83.3 µM,441.557,,C22H27N5O3S,,,,AID_1063,655856,655856
3515,CC1=C(C(=NN1C2=CC=C(C=C2)C(=O)O)C)Cl,,Inactive,Leishmania,Extracellular,,,,,,,,-7.56,83.3 µM,250.685,,C12H11ClN2O2,,,,AID_1063,2456570,2456570
3516,CN(C1=CC=C(C=C1)OCC(=O)N2CCOCC2)S(=O)(=O)C3=CC=C(C=C3)F,,Inactive,Leishmania,Extracellular,,,,,,,,-4.78,83.3 µM,408.451,,C19H21FN2O5S,,,,AID_1063,2336074,2336074
3517,CCN1CCN(CC1)CC2=NC3=C(C=C(C=C3)[N+](=O)[O-])C(=O)N2C4=CC=C(C=C4)C(=O)OCC,,Inactive,Leishmania,Extracellular,,,,,,,,0.02,83.3 µM,465.51,,C24H27N5O5,,,,AID_1063,16193186,16193186
3518,CN(C)S(=O)(=O)C1=CC=CC(=C1)C(=O)OCC(=O)NC2=C(C=CS2)C(=O)N,,Inactive,Leishmania,Extracellular,,,,,,,,7.75,83.3 µM,411.461,,C16H17N3O6S2,,,,AID_1063,2527188,2527188
3519,COC1=CC=CC=C1NC(=O)N2CCCC2C(=O)NCC3=CC=CC=C3,,Inactive,Leishmania,Extracellular,,,,,,,,-0.32,83.3 µM,353.422,,C20H23N3O3,,,,AID_1063,644676,644676
3520,CCCN1C(=O)NN=C1SCC(=O)NCC2=CC=C(C=C2)C,,Inactive,Leishmania,Extracellular,,,,,,,,-7.23,83.3 µM,320.418,,C15H20N4O2S,,,,AID_1063,2576669,2576669
3521,CC1=C(C(=C(C(=N1)C)C(=O)OC)C2=CC(=C(C=C2)OC)OC)C(=O)OC,,Inactive,Leishmania,Extracellular,,,,,,,,-2.72,83.3 µM,359.378,,C19H21NO6,,,,AID_1063,632200,632200
3522,CC1CC2=C(O1)C=CC(=C2)/C(=C/3\C(N(C(=O)C3=O)CC4CCCO4)C5=CC=CO5)/O,,Inactive,Leishmania,Extracellular,,,,,,,,-9.72,83.3 µM,409.438,,C23H23NO6,,,,AID_1063,5771719,5771719
3523,CCN(CC)C1=CC=C(C=C1)C2NCC(O2)C3=CC=C(C=C3)[N+](=O)[O-],,Inactive,Leishmania,Extracellular,,,,,,,,-2.03,83.3 µM,341.411,,C19H23N3O3,,,,AID_1063,2802261,2802261
3524,C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C(=O)C4=C[C@@H](C[C@@H](O4)OCC5=CC=C(C=C5)CO)C6=COC7=CC=CC=C7C6=O,,Inactive,Leishmania,Extracellular,,,,,,,,36.86,83.3 µM,610.663,,C35H34N2O8,,,,AID_1063,6669974,6669974
3525,CN(C)C1=NC(=NC(=N1)N2CCOCC2)OC3=NN(C(=O)C=C3)C4=CC=CC=C4,,Inactive,Leishmania,Extracellular,,,,,,,,-2.42,83.3 µM,395.423,,C19H21N7O3,,,,AID_1063,663613,663613
3526,CCC1=CC=C(C=C1)OCC(=O)NC2=CC=CC3=C2CCCC3,,Inactive,Leishmania,Extracellular,,,,,,,,-6.22,83.3 µM,309.409,,C20H23NO2,,,,AID_1063,1121482,1121482
3527,C1CCN(C1)C(=O)/C(=C\C2=CC=CO2)/NC(=O)C3=CC=CS3,,Inactive,Leishmania,Extracellular,,,,,,,,-3.36,83.3 µM,316.382,,C16H16N2O3S,,,,AID_1063,775618,775618
3528,CC1=CC=C(C=C1)CN2C3=CC=CC=C3N=C2S(=O)(=O)O,,Inactive,Leishmania,Extracellular,,,,,,,,-4.91,83.3 µM,302.355,,C15H14N2O3S,,,,AID_1063,3159971,3159971
3529,CNC(=S)N1CCC2=CC=CC=C2C1,,Inactive,Leishmania,Extracellular,,,,,,,,1.79,83.3 µM,206.314,,C11H14N2S,,,,AID_1063,2918564,2918564
3530,CC1=CC(=NO1)NC(=O)CSC2=NN3C(=NN=C3CCNC(=O)C4=CC=C(C=C4)OC)C=C2,,Inactive,Leishmania,Extracellular,,,,,,,,-3.8,83.3 µM,467.511,,C21H21N7O4S,,,,AID_1063,16194695,16194695
3531,C1CCC(=NNC(=O)CN2C3C(NC(=O)N3)NC2=O)C1,,Inactive,Leishmania,Extracellular,,,,,,,,-5.33,83.3 µM,280.288,,C11H16N6O3,,,,AID_1063,3964482,3964482
3532,C1CN(CCN1CCO)CC(=O)NC2=CC=CC=C2.Cl,,Inactive,Leishmania,Extracellular,,,,,,,,-8.96,83.3 µM,299.802,,C14H22ClN3O2,,,,AID_1063,9549102,9549102
3533,CC1=CC(=CC(=C1)NS(=O)(=O)C2=CC=C(C=C2)OC3=C(C=C(C=N3)C(F)(F)F)Cl)C,,Inactive,Leishmania,Extracellular,,,,,,,,3.81,83.3 µM,456.873,,C20H16ClF3N2O3S,,,,AID_1063,1471186,1471186
3534,CN(C)C1=CC=C(C=C1)C(=S)NCC2=CC=CO2,,Inactive,Leishmania,Extracellular,,,,,,,,4.37,83.3 µM,260.362,,C14H16N2OS,,,,AID_1063,1519926,1519926
3535,C1=CC=C2C(=C1)C=CC3=C2C(=CO3)CC(=O)NCC4=CC=CS4,,Inactive,Leishmania,Extracellular,,,,,,,,-5.71,83.3 µM,321.401,,C19H15NO2S,,,,AID_1063,2117229,2117229
3536,CC1=CC(=NC2=NN=C(N12)SCC3=NN=C(O3)C4=CC(=C(C(=C4)OC)OC)OC)C,,Inactive,Leishmania,Extracellular,,,,,,,,-2.64,83.3 µM,428.474,,C19H20N6O4S,,,,AID_1063,2082985,2082985
3537,C1CC2=CC=CC=C2/C(=N/NC(=O)COC3=CC=CC=C3F)/C1,,Inactive,Leishmania,Extracellular,,,,,,,,5.24,83.3 µM,312.344,,C18H17FN2O2,,,,AID_1063,9659393,9659393
3538,CC1=CC(=NO1)NC(=O)C2C3C(=O)N(C(C34C=CC2(O4)C)C(=O)NCC5=CC=CC=C5)CC6=CC=C(C=C6)Cl,,Inactive,Leishmania,Extracellular,,,,,,,,-4.81,83.3 µM,547.011,,C29H27ClN4O5,,,,AID_1063,3220154,3220154
3539,COC1=CC=C(C=C1)N(CC(=O)N/N=C/C2=CC=CS2)S(=O)(=O)C3=CC=CC=C3,,Inactive,Leishmania,Extracellular,,,,,,,,27.18,83.3 µM,429.523,,C20H19N3O4S2,,,,AID_1063,5334442,5334442
3540,CSC1=NN2C(=C(C=NC2=N1)C(=O)O)N,,Inactive,Leishmania,Extracellular,,,,,,,,-2.84,83.3 µM,225.233,,C7H7N5O2S,,,,AID_1063,2774833,2774833
3541,CCOC(=O)N1CCN(CC1)C(=O)CN(C2=CC=C(C=C2)C)S(=O)(=O)C3=C(ON=C3C)C,,Inactive,Leishmania,Extracellular,,,,,,,,-6.77,83.3 µM,464.544,,C21H28N4O6S,,,,AID_1063,3235694,3235694
3542,CCOC(=O)C1=C(N(C2=C1C=C(C=C2)OC(=O)C3=CC=C(C=C3)N4C(=O)CCC4=O)C)C,,Inactive,Leishmania,Extracellular,,,,,,,,30.51,83.3 µM,434.448,,C24H22N2O6,,,,AID_1063,1084360,1084360
3543,CC1=CC=C(C=C1)S(=O)(=O)NCC(=O)OCC(=O)C2=CC=C(C=C2)OC,,Inactive,Leishmania,Extracellular,,,,,,,,-7.13,83.3 µM,377.418,,C18H19NO6S,,,,AID_1063,2363440,2363440
3544,CC1=CC(=CC=C1)C(=O)NCC(=O)OCC(=O)N2CC3(CC2CC(C3)(C)C)C,,Inactive,Leishmania,Extracellular,,,,,,,,43.93,83.3 µM,386.492,,C22H30N2O4,,,,AID_1063,5080646,5080646
3545,C1=CC=C2C(=C1)N(C(=O)C=[N+]2[O-])OCC3=CC=CC=N3,,Inactive,Leishmania,Extracellular,,,,,,,,-4.08,83.3 µM,269.26,,C14H11N3O3,,,,AID_1063,976766,976766
3546,CC1=CC(=CC=C1)N2C3=NC(=NC(=C3NC2=O)C(=O)N)C4=CC=CC=C4OC,,Inactive,Leishmania,Extracellular,,,,,,,,39.77,83.3 µM,375.388,,C20H17N5O3,,,,AID_1063,3239826,3239826
3547,C1COCCN1C2=NN=C(N2C3=CC=CC=C3)C4=CC=NC=C4,,Inactive,Leishmania,Extracellular,,,,,,,,-4.37,83.3 µM,307.357,,C17H17N5O,,,,AID_1063,2324392,2324392
3548,COCCN1C(=NN=C1SCC#N)C2=CC=CC=C2,,Inactive,Leishmania,Extracellular,,,,,,,,-7.51,83.3 µM,274.349,,C13H14N4OS,,,,AID_1063,649871,649871
3549,CN(CC1=CC(=C(C=C1)OC(F)F)OC)CC2=CC(=O)N3C=CSC3=N2,,Inactive,Leishmania,Extracellular,,,,,,,,2.12,83.3 µM,381.404,,C17H17F2N3O3S,,,,AID_1063,2502748,2502748
3550,CC1=CC(=CC=C1)NC2=NC(=C(C(=N2)N3CCOCC3)[N+](=O)[O-])N,,Inactive,Leishmania,Extracellular,,,,,,,,-8.15,83.3 µM,330.348,,C15H18N6O3,,,,AID_1063,4207425,4207425
3551,COC1=CC(=C(C=C1)C2=C(C=NN2)C3=CSC=N3)O,,Inactive,Leishmania,Extracellular,,,,,,,,-0.2,83.3 µM,273.317,,C13H11N3O2S,,,,AID_1063,728350,728350
3552,CC1=CC(=NC=C1)NC(=O)C(CC2=CC=CC=C2)NS(=O)(=O)C3=CC4=C(C=C3)N(CC4)C(=O)C,,Inactive,Leishmania,Extracellular,,,,,,,,7.63,83.3 µM,478.574,,C25H26N4O4S,,,,AID_1063,9551144,9551144
3553,CCC1=CC=C(O1)CCC(=O)NC2=CC=C(C=C2)S(=O)(=O)N,,Inactive,Leishmania,Extracellular,,,,,,,,-8.38,83.3 µM,322.386,,C15H18N2O4S,,,,AID_1063,829894,829894
3554,COC1=CC=CC=C1N2CCN(CC2)C(=O)CSC3=CC=CC=C3,,Inactive,Leishmania,Extracellular,,,,,,,,2.74,83.3 µM,342.464,,C19H22N2O2S,,,,AID_1063,801394,801394
3555,COC(=O)C1=CC2=C(N1CC(=O)NCC3CCCO3)SC=C2,,Inactive,Leishmania,Extracellular,,,,,,,,-4.38,83.3 µM,322.386,,C15H18N2O4S,,,,AID_1063,3241457,3241457
3556,C1=CC(=CC(=C1)Br)NC(=O)NCCCl,,Inactive,Leishmania,Extracellular,,,,,,,,0.97,83.3 µM,277.549,,C9H10BrClN2O,,,,AID_1063,3089070,3089070
3557,C1=CC(=CC=C1/C=N\NC2=NC3=C(C(=O)NC(=O)N3)N=N2)O,,Inactive,Leishmania,Extracellular,,,,,,,,2.52,83.3 µM,299.25,,C12H9N7O3,,,,AID_1063,135438799,135438799
3558,CCN1C2=CC=CC=C2C(=C1OCC)/C=C(/C#N)\C(=O)OCC,,Inactive,Leishmania,Extracellular,,,,,,,,1.13,83.3 µM,312.369,,C18H20N2O3,,,,AID_1063,760039,760039
